local,year,species,sp_production_ton,total_production_ton,species_share
AREIA BRANCA,2023,Bonito,144.38,3747.07,0.03853143923118597
AREIA BRANCA,2023,Outros,71.15,3747.07,0.018988169423042538
AREIA BRANCA,2023,Arabaiana,54.6,3747.07,0.014571385108898419
AREIA BRANCA,2023,Agulha,35.29,3747.07,0.00941802528375504
AREIA BRANCA,2023,Lagosta,21.08,3747.07,0.005625728902849425
AREIA BRANCA,2023,Cioba,16.93,3747.07,0.004518196884499088
AREIA BRANCA,2023,Ariaco,14.88,3747.07,0.003971102754952536
AREIA BRANCA,2023,Guaiuba,14.49,3747.07,0.003867021432746119
AREIA BRANCA,2023,Dourado,13.0,3747.07,0.0034693774068805757
AREIA BRANCA,2023,Garajuba,12.48,3747.07,0.003330602310605353
AREIA BRANCA,2023,Cavala,10.41,3747.07,0.0027781706773559074
AREIA BRANCA,2023,Arraia,6.98,3747.07,0.0018627887923097248
AREIA BRANCA,2023,Caico,4.7,3747.07,0.0012543133701799006
AREIA BRANCA,2023,Peixe Galo,3.92,3747.07,0.0010461507257670658
AREIA BRANCA,2023,Serra,3.37,3747.07,0.0008993693739375032
AREIA BRANCA,2023,Salema,3.27,3747.07,0.0008726818554230371
AREIA BRANCA,2023,Camurupim,3.05,3747.07,0.000813969314691212
AREIA BRANCA,2023,Xareu,2.66,3747.07,0.0007098879924847948
AREIA BRANCA,2023,Cururuca,2.25,3747.07,0.0006004691665754843
AREIA BRANCA,2023,Pescada,2.2,3747.07,0.0005871254073182514
AREIA BRANCA,2023,Sirigado,2.18,3747.07,0.0005817879036153582
AREIA BRANCA,2023,Biquara,2.11,3747.07,0.000563106640655232
AREIA BRANCA,2023,Caçao,2.11,3747.07,0.000563106640655232
AREIA BRANCA,2023,Carapeba,1.9,3747.07,0.0005070628517748534
AREIA BRANCA,2023,Budiao,1.89,3747.07,0.0005043940999234068
AREIA BRANCA,2023,Dentao,1.58,3747.07,0.0004216627925285623
AREIA BRANCA,2023,Bicuda,1.49,3747.07,0.00039764402586554295
AREIA BRANCA,2023,Pampo,1.3,3747.07,0.0003469377406880576
AREIA BRANCA,2023,Tainha,1.05,3747.07,0.0002802189444018927
AREIA BRANCA,2023,Camurim,0.84,3747.07,0.00022417515552151414
AREIA BRANCA,2023,Bagre,0.79,3747.07,0.00021083139626428116
AREIA BRANCA,2023,Pargo,0.78,3747.07,0.00020816264441283455
AREIA BRANCA,2023,Sardinha,0.76,3747.07,0.00020282514070994135
AREIA BRANCA,2023,Espada,0.7,3747.07,0.00018681262960126176
AREIA BRANCA,2023,Paru,0.38,3747.07,0.00010141257035497067
AREIA BRANCA,2023,Buzios,0.34,3747.07,9.07375629491843e-05
AREIA BRANCA,2023,Siri,0.19,3747.07,5.070628517748534e-05
AREIA BRANCA,2023,Garoupa,0.17,3747.07,4.536878147459215e-05
AREIA BRANCA,2023,Ubarana,0.12,3747.07,3.2025022217359164e-05
AREIA BRANCA,2023,Cangulo,0.11,3747.07,2.9356270365912565e-05
AREIA BRANCA,2023,Carauna,0.11,3747.07,2.9356270365912565e-05
AREIA BRANCA,2023,Garabebeu,0.11,3747.07,2.9356270365912565e-05
AREIA BRANCA,2023,Beijupira,0.08,3747.07,2.1350014811572776e-05
AREIA BRANCA,2023,Polvo,0.07,3747.07,1.868126296012618e-05
AREIA BRANCA,2023,Agulhao,0.03,3747.07,8.006255554339791e-06
AREIA BRANCA,2023,Peixe Voador,0.03,3747.07,8.006255554339791e-06
AREIA BRANCA,2023,Camarao,0.02,3747.07,5.337503702893194e-06
AREIA BRANCA,2023,Caranguejo,0.02,3747.07,5.337503702893194e-06
AREIA BRANCA,2023,Pirauna,0.02,3747.07,5.337503702893194e-06
AREIA BRANCA,2023,Saramunete,0.02,3747.07,5.337503702893194e-06
AREIA BRANCA,2023,Tilapia,0.02,3747.07,5.337503702893194e-06
AREIA BRANCA,2023,Marisco,0.01,3747.07,2.668751851446597e-06
AREIA BRANCA,2023,Ova Voador,0.0,3747.07,0.0
AREIA BRANCA,2022,Albacora,3220.47,3794.9099999999994,0.8486288212368673
AREIA BRANCA,2022,Bonito,254.65,3794.9099999999994,0.06710304065182048
AREIA BRANCA,2022,Outros,90.22,3794.9099999999994,0.023773949843342797
AREIA BRANCA,2022,Ariaco,25.77,3794.9099999999994,0.006790674877665084
AREIA BRANCA,2022,Guaiuba,23.8,3794.9099999999994,0.006271558482282848
AREIA BRANCA,2022,Cioba,23.7,3794.9099999999994,0.006245207396222836
AREIA BRANCA,2022,Lagosta,18.3,3794.9099999999994,0.00482224874898219
AREIA BRANCA,2022,Budiao,18.29,3794.9099999999994,0.004819613640376188
AREIA BRANCA,2022,Caico,14.94,3794.9099999999994,0.003936852257365788
AREIA BRANCA,2022,Biquara,14.63,3794.9099999999994,0.003855163890579751
AREIA BRANCA,2022,Dourado,12.5,3794.9099999999994,0.003293885757501496
AREIA BRANCA,2022,Cavala,10.8,3794.9099999999994,0.0028459172944812925
AREIA BRANCA,2022,Garajuba,9.3,3794.9099999999994,0.002450651003581113
AREIA BRANCA,2022,Arraia,8.03,3794.9099999999994,0.0021159922106189608
AREIA BRANCA,2022,Agulha,7.47,3794.9099999999994,0.001968426128682894
AREIA BRANCA,2022,Salema,4.27,3794.9099999999994,0.001125191374762511
AREIA BRANCA,2022,Peixe Galo,4.11,3794.9099999999994,0.001083029637066492
AREIA BRANCA,2022,Carauna,3.55,3794.9099999999994,0.0009354635551304248
AREIA BRANCA,2022,Cururuca,3.3,3794.9099999999994,0.0008695858399803949
AREIA BRANCA,2022,Pescada,2.93,3794.9099999999994,0.0007720868215583507
AREIA BRANCA,2022,Paru,2.4,3794.9099999999994,0.0006324260654402871
AREIA BRANCA,2022,Caçao,1.9,3794.9099999999994,0.0005006706351402273
AREIA BRANCA,2022,Pargo,1.8,3794.9099999999994,0.00047431954908021544
AREIA BRANCA,2022,Xareu,1.76,3794.9099999999994,0.0004637791146562106
AREIA BRANCA,2022,Carapeba,1.7,3794.9099999999994,0.00044796846302020343
AREIA BRANCA,2022,Serra,1.7,3794.9099999999994,0.00044796846302020343
AREIA BRANCA,2022,Sirigado,1.39,3794.9099999999994,0.00036628009623416633
AREIA BRANCA,2022,Arabaiana,1.18,3794.9099999999994,0.0003109428155081412
AREIA BRANCA,2022,Camurim,1.0,3794.9099999999994,0.00026351086060011965
AREIA BRANCA,2022,Camurupim,1.0,3794.9099999999994,0.00026351086060011965
AREIA BRANCA,2022,Bicuda,0.96,3794.9099999999994,0.0002529704261761149
AREIA BRANCA,2022,Tainha,0.94,3794.9099999999994,0.00024770020896411246
AREIA BRANCA,2022,Pampo,0.91,3794.9099999999994,0.0002397948831461089
AREIA BRANCA,2022,Saramunete,0.91,3794.9099999999994,0.0002397948831461089
AREIA BRANCA,2022,Dentao,0.9,3794.9099999999994,0.00023715977454010772
AREIA BRANCA,2022,Bagre,0.63,3794.9099999999994,0.00016601184217807539
AREIA BRANCA,2022,Sardinha,0.53,3794.9099999999994,0.00013966075611806343
AREIA BRANCA,2022,Espada,0.5,3794.9099999999994,0.00013175543030005983
AREIA BRANCA,2022,Ubarana,0.36,3794.9099999999994,9.486390981604308e-05
AREIA BRANCA,2022,Ova Voador,0.35,3794.9099999999994,9.222880121004189e-05
AREIA BRANCA,2022,Polvo,0.3,3794.9099999999994,7.90532581800359e-05
AREIA BRANCA,2022,Beijupira,0.17,3794.9099999999994,4.479684630202035e-05
AREIA BRANCA,2022,Buzios,0.13,3794.9099999999994,3.425641187801556e-05
AREIA BRANCA,2022,Cangulo,0.13,3794.9099999999994,3.425641187801556e-05
AREIA BRANCA,2022,Siri,0.12,3794.9099999999994,3.162130327201436e-05
AREIA BRANCA,2022,Caranguejo,0.1,3794.9099999999994,2.635108606001197e-05
AREIA BRANCA,2022,Garoupa,0.1,3794.9099999999994,2.635108606001197e-05
AREIA BRANCA,2022,Tilapia,0.01,3794.9099999999994,2.635108606001197e-06
AREIA BRANCA,2022,Agulhao,0.0,3794.9099999999994,0.0
AREIA BRANCA,2022,Camarao,0.0,3794.9099999999994,0.0
AREIA BRANCA,2022,Garabebeu,0.0,3794.9099999999994,0.0
AREIA BRANCA,2022,Marisco,0.0,3794.9099999999994,0.0
AREIA BRANCA,2022,Peixe Voador,0.0,3794.9099999999994,0.0
AREIA BRANCA,2022,Pirauna,0.0,3794.9099999999994,0.0
AREIA BRANCA,2021,Albacora,3501.67,4081.7599999999998,0.8578823840696171
AREIA BRANCA,2021,Bonito,255.05,4081.7599999999998,0.0624853004586257
AREIA BRANCA,2021,Outros,88.2,4081.7599999999998,0.02160832582023441
AREIA BRANCA,2021,Guaiuba,35.42,4081.7599999999998,0.008677629257967152
AREIA BRANCA,2021,Ariaco,31.47,4081.7599999999998,0.007709909450825134
AREIA BRANCA,2021,Cioba,24.16,4081.7599999999998,0.005919015326721806
AREIA BRANCA,2021,Lagosta,21.98,4081.7599999999998,0.005384931990121909
AREIA BRANCA,2021,Budiao,17.45,4081.7599999999998,0.004275116616361569
AREIA BRANCA,2021,Dourado,14.68,4081.7599999999998,0.003596487789580965
AREIA BRANCA,2021,Biquara,13.2,4081.7599999999998,0.003233899102348007
AREIA BRANCA,2021,Arraia,12.06,4081.7599999999998,0.0029546078162361335
AREIA BRANCA,2021,Cavala,9.87,4081.7599999999998,0.0024180745560738503
AREIA BRANCA,2021,Caico,7.85,4081.7599999999998,0.0019231899964721102
AREIA BRANCA,2021,Garajuba,7.18,4081.7599999999998,0.0017590451177923248
AREIA BRANCA,2021,Agulha,6.89,4081.7599999999998,0.0016879973344831641
AREIA BRANCA,2021,Peixe Galo,4.9,4081.7599999999998,0.0012004625455685784
AREIA BRANCA,2021,Carauna,4.54,4081.7599999999998,0.0011122652973227236
AREIA BRANCA,2021,Caçao,3.2,4081.7599999999998,0.0007839755399631532
AREIA BRANCA,2021,Serra,2.31,4081.7599999999998,0.0005659323429109012
AREIA BRANCA,2021,Pescada,2.24,4081.7599999999998,0.0005487828779742073
AREIA BRANCA,2021,Cururuca,2.1,4081.7599999999998,0.0005144839481008194
AREIA BRANCA,2021,Xareu,1.64,4081.7599999999998,0.00040178746423111597
AREIA BRANCA,2021,Salema,1.44,4081.7599999999998,0.00035278899298341894
AREIA BRANCA,2021,Bicuda,1.42,4081.7599999999998,0.0003478891458586492
AREIA BRANCA,2021,Arabaiana,1.25,4081.7599999999998,0.0003062404452981067
AREIA BRANCA,2021,Carapeba,1.15,4081.7599999999998,0.00028174120967425817
AREIA BRANCA,2021,Sirigado,1.02,4081.7599999999998,0.0002498922033632551
AREIA BRANCA,2021,Bagre,0.84,4081.7599999999998,0.0002057935792403277
AREIA BRANCA,2021,Pargo,0.78,4081.7599999999998,0.00019109403786601859
AREIA BRANCA,2021,Dentao,0.75,4081.7599999999998,0.00018374426717886403
AREIA BRANCA,2021,Camurim,0.7,4081.7599999999998,0.00017149464936693976
AREIA BRANCA,2021,Tainha,0.62,4081.7599999999998,0.00015189526086786093
AREIA BRANCA,2021,Paru,0.57,4081.7599999999998,0.00013964564305593666
AREIA BRANCA,2021,Saramunete,0.57,4081.7599999999998,0.00013964564305593666
AREIA BRANCA,2021,Camurupim,0.48,4081.7599999999998,0.00011759633099447298
AREIA BRANCA,2021,Ova Voador,0.47,4081.7599999999998,0.00011514640743208812
AREIA BRANCA,2021,Pampo,0.46,4081.7599999999998,0.00011269648386970328
AREIA BRANCA,2021,Cangulo,0.3,4081.7599999999998,7.349770687154561e-05
AREIA BRANCA,2021,Pirauna,0.23,4081.7599999999998,5.634824193485164e-05
AREIA BRANCA,2021,Beijupira,0.13,4081.7599999999998,3.18490063110031e-05
AREIA BRANCA,2021,Sardinha,0.11,4081.7599999999998,2.694915918623339e-05
AREIA BRANCA,2021,Garabebeu,0.09,4081.7599999999998,2.2049312061463684e-05
AREIA BRANCA,2021,Garoupa,0.09,4081.7599999999998,2.2049312061463684e-05
AREIA BRANCA,2021,Marisco,0.08,4081.7599999999998,1.959938849907883e-05
AREIA BRANCA,2021,Polvo,0.06,4081.7599999999998,1.4699541374309122e-05
AREIA BRANCA,2021,Espada,0.03,4081.7599999999998,7.349770687154561e-06
AREIA BRANCA,2021,Ubarana,0.03,4081.7599999999998,7.349770687154561e-06
AREIA BRANCA,2021,Camarao,0.02,4081.7599999999998,4.899847124769708e-06
AREIA BRANCA,2021,Siri,0.01,4081.7599999999998,2.449923562384854e-06
AREIA BRANCA,2021,Agulhao,0.0,4081.7599999999998,0.0
AREIA BRANCA,2021,Buzios,0.0,4081.7599999999998,0.0
AREIA BRANCA,2021,Caranguejo,0.0,4081.7599999999998,0.0
AREIA BRANCA,2021,Peixe Voador,0.0,4081.7599999999998,0.0
AREIA BRANCA,2021,Tilapia,0.0,4081.7599999999998,0.0
AREIA BRANCA,2020,Albacora,3044.08,3364.91,0.9046542106623952
AREIA BRANCA,2020,Bonito,64.65,3364.91,0.019212995295565114
AREIA BRANCA,2020,Outros,52.61,3364.91,0.01563489068058284
AREIA BRANCA,2020,Lagosta,25.17,3364.91,0.0074801406278325435
AREIA BRANCA,2020,Ariaco,24.65,3364.91,0.0073256045481157
AREIA BRANCA,2020,Cioba,20.98,3364.91,0.006234936447037217
AREIA BRANCA,2020,Garajuba,18.42,3364.91,0.0054741434392004545
AREIA BRANCA,2020,Arraia,13.83,3364.91,0.004110065350930634
AREIA BRANCA,2020,Dourado,12.49,3364.91,0.003711837760891079
AREIA BRANCA,2020,Cavala,11.71,3364.91,0.0034800336413158156
AREIA BRANCA,2020,Agulha,9.53,3364.91,0.0028321708455798225
AREIA BRANCA,2020,Guaiuba,9.32,3364.91,0.002769762044155713
AREIA BRANCA,2020,Peixe Galo,5.64,3364.91,0.001676122095390367
AREIA BRANCA,2020,Cururuca,4.8,3364.91,0.0014264868896939295
AREIA BRANCA,2020,Sirigado,4.38,3364.91,0.0013016692868457107
AREIA BRANCA,2020,Caico,4.36,3364.91,0.001295725591471986
AREIA BRANCA,2020,Salema,4.32,3364.91,0.0012838382007245366
AREIA BRANCA,2020,Biquara,4.02,3364.91,0.0011946827701186657
AREIA BRANCA,2020,Caçao,3.64,3364.91,0.0010817525580178965
AREIA BRANCA,2020,Serra,3.22,3364.91,0.0009569349551696777
AREIA BRANCA,2020,Bicuda,2.68,3364.91,0.0007964551800791106
AREIA BRANCA,2020,Pescada,2.66,3364.91,0.000790511484705386
AREIA BRANCA,2020,Xareu,2.07,3364.91,0.000615172471180507
AREIA BRANCA,2020,Pargo,1.99,3364.91,0.0005913976896856082
AREIA BRANCA,2020,Arabaiana,1.73,3364.91,0.0005141296498271871
AREIA BRANCA,2020,Budiao,1.51,3364.91,0.0004487490007162153
AREIA BRANCA,2020,Bagre,1.32,3364.91,0.0003922838946658306
AREIA BRANCA,2020,Camurupim,0.98,3364.91,0.0002912410733125106
AREIA BRANCA,2020,Camurim,0.91,3364.91,0.0002704381395044741
AREIA BRANCA,2020,Ova Voador,0.91,3364.91,0.0002704381395044741
AREIA BRANCA,2020,Dentao,0.9,3364.91,0.0002674662918176118
AREIA BRANCA,2020,Carapeba,0.88,3364.91,0.00026152259644388704
AREIA BRANCA,2020,Tainha,0.84,3364.91,0.00024963520569643764
AREIA BRANCA,2020,Carauna,0.75,3364.91,0.0002228885765146765
AREIA BRANCA,2020,Pampo,0.75,3364.91,0.0002228885765146765
AREIA BRANCA,2020,Espada,0.67,3364.91,0.00019911379501977766
AREIA BRANCA,2020,Beijupira,0.41,3364.91,0.00012184575516135647
AREIA BRANCA,2020,Cangulo,0.27,3364.91,8.023988754528354e-05
AREIA BRANCA,2020,Paru,0.22,3364.91,6.538064911097176e-05
AREIA BRANCA,2020,Garoupa,0.14,3364.91,4.1605867616072945e-05
AREIA BRANCA,2020,Polvo,0.14,3364.91,4.1605867616072945e-05
AREIA BRANCA,2020,Siri,0.08,3364.91,2.3774781494898826e-05
AREIA BRANCA,2020,Agulhao,0.07,3364.91,2.0802933808036473e-05
AREIA BRANCA,2020,Caranguejo,0.05,3364.91,1.4859238434311767e-05
AREIA BRANCA,2020,Sardinha,0.05,3364.91,1.4859238434311767e-05
AREIA BRANCA,2020,Garabebeu,0.04,3364.91,1.1887390747449413e-05
AREIA BRANCA,2020,Ubarana,0.04,3364.91,1.1887390747449413e-05
AREIA BRANCA,2020,Pirauna,0.02,3364.91,5.9436953737247066e-06
AREIA BRANCA,2020,Marisco,0.01,3364.91,2.9718476868623533e-06
AREIA BRANCA,2020,Buzios,0.0,3364.91,0.0
AREIA BRANCA,2020,Camarao,0.0,3364.91,0.0
AREIA BRANCA,2020,Peixe Voador,0.0,3364.91,0.0
AREIA BRANCA,2020,Saramunete,0.0,3364.91,0.0
AREIA BRANCA,2020,Tilapia,0.0,3364.91,0.0
AREIA BRANCA,2019,Albacora,3572.65,4065.2999999999997,0.8788158315499472
AREIA BRANCA,2019,Bonito,142.5,4065.2999999999997,0.03505276363368017
AREIA BRANCA,2019,Outros,64.22,4065.2999999999997,0.015797112144245198
AREIA BRANCA,2019,Dourado,25.63,4065.2999999999997,0.006304577767938406
AREIA BRANCA,2019,Ariaco,25.4,4065.2999999999997,0.006248001377512115
AREIA BRANCA,2019,Cioba,24.31,4065.2999999999997,0.005979878483752737
AREIA BRANCA,2019,Arabaiana,21.2,4065.2999999999997,0.0052148672914668045
AREIA BRANCA,2019,Lagosta,17.7,4065.2999999999997,0.004353922219762379
AREIA BRANCA,2019,Cavala,15.39,4065.2999999999997,0.003785698472437459
AREIA BRANCA,2019,Arraia,14.89,4065.2999999999997,0.003662706319336827
AREIA BRANCA,2019,Garajuba,14.21,4065.2999999999997,0.003495436991119967
AREIA BRANCA,2019,Serra,14.21,4065.2999999999997,0.003495436991119967
AREIA BRANCA,2019,Guaiuba,10.95,4065.2999999999997,0.0026935281529038447
AREIA BRANCA,2019,Pescada,10.82,4065.2999999999997,0.0026615501930976806
AREIA BRANCA,2019,Agulhao,10.8,4065.2999999999997,0.0026566305069736554
AREIA BRANCA,2019,Agulha,10.65,4065.2999999999997,0.0026197328610434657
AREIA BRANCA,2019,Cururuca,9.16,4065.2999999999997,0.0022532162448035816
AREIA BRANCA,2019,Caico,6.57,4065.2999999999997,0.001616116891742307
AREIA BRANCA,2019,Sirigado,6.36,4065.2999999999997,0.0015644601874400415
AREIA BRANCA,2019,Biquara,5.52,4065.2999999999997,0.0013578333702309793
AREIA BRANCA,2019,Peixe Galo,4.74,4065.2999999999997,0.0011659656113939933
AREIA BRANCA,2019,Salema,4.55,4065.2999999999997,0.0011192285932157529
AREIA BRANCA,2019,Bicuda,4.16,4065.2999999999997,0.00102329471379726
AREIA BRANCA,2019,Caçao,3.56,4065.2999999999997,0.0008757041300765012
AREIA BRANCA,2019,Bagre,3.08,4065.2999999999997,0.0007576316630998943
AREIA BRANCA,2019,Budiao,2.54,4065.2999999999997,0.0006248001377512115
AREIA BRANCA,2019,Paru,2.14,4065.2999999999997,0.0005264064152707058
AREIA BRANCA,2019,Camurupim,2.05,4065.2999999999997,0.0005042678277125919
AREIA BRANCA,2019,Pargo,2.01,4065.2999999999997,0.0004944284554645413
AREIA BRANCA,2019,Espada,1.78,4065.2999999999997,0.0004378520650382506
AREIA BRANCA,2019,Camurim,1.71,4065.2999999999997,0.0004206331636041621
AREIA BRANCA,2019,Carapeba,1.58,4065.2999999999997,0.00038865520379799775
AREIA BRANCA,2019,Cangulo,1.29,4065.2999999999997,0.00031731975499963105
AREIA BRANCA,2019,Dentao,1.26,4065.2999999999997,0.0003099402258135931
AREIA BRANCA,2019,Xareu,1.23,4065.2999999999997,0.0003025606966275552
AREIA BRANCA,2019,Tainha,1.17,4065.2999999999997,0.0002878016382554793
AREIA BRANCA,2019,Carauna,0.86,4065.2999999999997,0.00021154650333308735
AREIA BRANCA,2019,Pampo,0.61,4065.2999999999997,0.00015005042678277128
AREIA BRANCA,2019,Beijupira,0.57,4065.2999999999997,0.00014021105453472068
AREIA BRANCA,2019,Saramunete,0.33,4065.2999999999997,8.117482104641725e-05
AREIA BRANCA,2019,Sardinha,0.29,4065.2999999999997,7.133544879836667e-05
AREIA BRANCA,2019,Siri,0.21,4065.2999999999997,5.165670430226552e-05
AREIA BRANCA,2019,Polvo,0.12,4065.2999999999997,2.9518116744151724e-05
AREIA BRANCA,2019,Pirauna,0.11,4065.2999999999997,2.7058273682139083e-05
AREIA BRANCA,2019,Ubarana,0.09,4065.2999999999997,2.2138587558113793e-05
AREIA BRANCA,2019,Garabebeu,0.05,4065.2999999999997,1.2299215310063219e-05
AREIA BRANCA,2019,Garoupa,0.04,4065.2999999999997,9.839372248050576e-06
AREIA BRANCA,2019,Marisco,0.02,4065.2999999999997,4.919686124025288e-06
AREIA BRANCA,2019,Ova Voador,0.01,4065.2999999999997,2.459843062012644e-06
AREIA BRANCA,2019,Buzios,0.0,4065.2999999999997,0.0
AREIA BRANCA,2019,Camarao,0.0,4065.2999999999997,0.0
AREIA BRANCA,2019,Caranguejo,0.0,4065.2999999999997,0.0
AREIA BRANCA,2019,Peixe Voador,0.0,4065.2999999999997,0.0
AREIA BRANCA,2019,Tilapia,0.0,4065.2999999999997,0.0
AREIA BRANCA,2018,Albacora,1890.7,2283.5,0.8279833588789139
AREIA BRANCA,2018,Bonito,247.3,2283.5,0.10829866433107073
AREIA BRANCA,2018,Outros,42.8,2283.5,0.01874315743376396
AREIA BRANCA,2018,Dourado,18.4,2283.5,0.008057805999562075
AREIA BRANCA,2018,Lagosta,14.8,2283.5,0.0064812787387781914
AREIA BRANCA,2018,Serra,9.6,2283.5,0.004204072695423691
AREIA BRANCA,2018,Garajuba,7.8,2283.5,0.0034158090650317496
AREIA BRANCA,2018,Pescada,7.3,2283.5,0.0031968469454784322
AREIA BRANCA,2018,Cavala,6.5,2283.5,0.0028465075541931244
AREIA BRANCA,2018,Cioba,6.3,2283.5,0.0027589227063717974
AREIA BRANCA,2018,Arraia,4.8,2283.5,0.0021020363477118457
AREIA BRANCA,2018,Ariaco,4.4,2283.5,0.0019268666520691922
AREIA BRANCA,2018,Caico,4.4,2283.5,0.0019268666520691922
AREIA BRANCA,2018,Guaiuba,3.4,2283.5,0.0014889424129625574
AREIA BRANCA,2018,Sirigado,2.2,2283.5,0.0009634333260345961
AREIA BRANCA,2018,Camurupim,1.5,2283.5,0.0006568863586599519
AREIA BRANCA,2018,Cangulo,1.3,2283.5,0.0005693015108386249
AREIA BRANCA,2018,Caçao,1.2,2283.5,0.0005255090869279614
AREIA BRANCA,2018,Bicuda,1.0,2283.5,0.0004379242391066346
AREIA BRANCA,2018,Cururuca,1.0,2283.5,0.0004379242391066346
AREIA BRANCA,2018,Bagre,0.9,2283.5,0.0003941318151959711
AREIA BRANCA,2018,Peixe Galo,0.9,2283.5,0.0003941318151959711
AREIA BRANCA,2018,Agulhao,0.8,2283.5,0.00035033939128530767
AREIA BRANCA,2018,Arabaiana,0.5,2283.5,0.0002189621195533173
AREIA BRANCA,2018,Budiao,0.5,2283.5,0.0002189621195533173
AREIA BRANCA,2018,Dentao,0.4,2283.5,0.00017516969564265384
AREIA BRANCA,2018,Pargo,0.4,2283.5,0.00017516969564265384
AREIA BRANCA,2018,Agulha,0.3,2283.5,0.00013137727173199036
AREIA BRANCA,2018,Biquara,0.3,2283.5,0.00013137727173199036
AREIA BRANCA,2018,Camurim,0.3,2283.5,0.00013137727173199036
AREIA BRANCA,2018,Tainha,0.3,2283.5,0.00013137727173199036
AREIA BRANCA,2018,Xareu,0.3,2283.5,0.00013137727173199036
AREIA BRANCA,2018,Beijupira,0.2,2283.5,8.758484782132692e-05
AREIA BRANCA,2018,Salema,0.2,2283.5,8.758484782132692e-05
AREIA BRANCA,2018,Carapeba,0.1,2283.5,4.379242391066346e-05
AREIA BRANCA,2018,Pampo,0.1,2283.5,4.379242391066346e-05
AREIA BRANCA,2018,Paru,0.1,2283.5,4.379242391066346e-05
AREIA BRANCA,2018,Sardinha,0.1,2283.5,4.379242391066346e-05
AREIA BRANCA,2018,Ubarana,0.1,2283.5,4.379242391066346e-05
AREIA BRANCA,2018,Buzios,0.0,2283.5,0.0
AREIA BRANCA,2018,Camarao,0.0,2283.5,0.0
AREIA BRANCA,2018,Caranguejo,0.0,2283.5,0.0
AREIA BRANCA,2018,Carauna,0.0,2283.5,0.0
AREIA BRANCA,2018,Espada,0.0,2283.5,0.0
AREIA BRANCA,2018,Garabebeu,0.0,2283.5,0.0
AREIA BRANCA,2018,Garoupa,0.0,2283.5,0.0
AREIA BRANCA,2018,Marisco,0.0,2283.5,0.0
AREIA BRANCA,2018,Ova Voador,0.0,2283.5,0.0
AREIA BRANCA,2018,Peixe Voador,0.0,2283.5,0.0
AREIA BRANCA,2018,Pirauna,0.0,2283.5,0.0
AREIA BRANCA,2018,Polvo,0.0,2283.5,0.0
AREIA BRANCA,2018,Siri,0.0,2283.5,0.0
AREIA BRANCA,2018,Tilapia,0.0,2283.5,0.0
AREIA BRANCA,2017,Albacora,2533.0,3005.7,0.8427321422630336
AREIA BRANCA,2017,Lagosta,77.5,3005.7,0.025784343081478527
AREIA BRANCA,2017,Serra,58.6,3005.7,0.01949629038160828
AREIA BRANCA,2017,Bonito,47.6,3005.7,0.015836577170043584
AREIA BRANCA,2017,Outros,41.8,3005.7,0.013906910203945836
AREIA BRANCA,2017,Garajuba,33.7,3005.7,0.011212030475430018
AREIA BRANCA,2017,Ariaco,32.0,3005.7,0.010646438433642746
AREIA BRANCA,2017,Peixe Voador,26.7,3005.7,0.008883122068070666
AREIA BRANCA,2017,Dourado,22.0,3005.7,0.007319426423129388
AREIA BRANCA,2017,Cururuca,14.5,3005.7,0.004824167415244369
AREIA BRANCA,2017,Sardinha,12.2,3005.7,0.0040589546528262965
AREIA BRANCA,2017,Tainha,12.2,3005.7,0.0040589546528262965
AREIA BRANCA,2017,Cavala,10.4,3005.7,0.0034600924909338926
AREIA BRANCA,2017,Guaiuba,10.1,3005.7,0.0033602821306184917
AREIA BRANCA,2017,Bagre,9.4,3005.7,0.003127391289882557
AREIA BRANCA,2017,Caçao,8.3,3005.7,0.0027614199687260874
AREIA BRANCA,2017,Sirigado,8.3,3005.7,0.0027614199687260874
AREIA BRANCA,2017,Dentao,7.0,3005.7,0.002328908407359351
AREIA BRANCA,2017,Caico,6.5,3005.7,0.0021625578068336826
AREIA BRANCA,2017,Agulha,4.7,3005.7,0.0015636956449412785
AREIA BRANCA,2017,Biquara,4.4,3005.7,0.0014638852846258776
AREIA BRANCA,2017,Paru,3.7,3005.7,0.0012309944438899426
