dominant_gear_type,year,species,sp_production_ton,total_production_ton,species_share
linha e jereré,2004,Arraia,0.33,461.52,0.0007150286011440458
linha e jereré,2004,Bagre,0.27999999999999997,461.52,0.0006066909343040388
linha e jereré,2004,Xareu,0.24,461.52,0.0005200208008320333
linha e jereré,2004,Caranguejo,0.01,461.52,2.1667533368001388e-05
linha e jereré,2004,Garoupa,0.01,461.52,2.1667533368001388e-05
linha e jereré,2003,Peixe Voador,112.22,332.62,0.33738199747459563
linha e jereré,2003,Outros,38.41,332.62,0.1154771210390235
linha e jereré,2003,Albacora,27.5,332.62,0.08267692862726234
linha e jereré,2003,Dourado,23.43,332.62,0.07044074319042751
linha e jereré,2003,Lagosta,21.35,332.62,0.06418736095243822
linha e jereré,2003,Caico,18.97,332.62,0.057032048583969694
linha e jereré,2003,Serra,14.26,332.62,0.04287174553544585
linha e jereré,2003,Agulha,13.93,332.62,0.041879622391918704
linha e jereré,2003,Cioba,8.11,332.62,0.024382177860621728
linha e jereré,2003,Polvo,7.21,332.62,0.021676387469184055
linha e jereré,2003,Garajuba,6.31,332.62,0.018970597077746378
linha e jereré,2003,Pargo,5.49,332.62,0.016505321387769827
linha e jereré,2003,Cavala,5.34,332.62,0.016054356322530213
linha e jereré,2003,Ariaco,4.33,332.62,0.01301785821658349
linha e jereré,2003,Caçao,4.32,332.62,0.012987793878900849
linha e jereré,2003,Sirigado,3.9,332.62,0.011725091696229931
linha e jereré,2003,Agulhao,3.77,332.62,0.0113342553063556
linha e jereré,2003,Guaiuba,3.05,332.62,0.00916962299320546
linha e jereré,2003,Biquara,2.52,332.62,0.007576213096025495
linha e jereré,2003,Bonito,2.18,332.62,0.006554025614815706
linha e jereré,2003,Camarao,1.88,332.62,0.00565209548433648
linha e jereré,2003,Arabaiana,1.77,332.62,0.0053213877698274304
linha e jereré,2003,Sardinha,0.7,332.62,0.0021045036377848594
linha e jereré,2003,Pescada,0.59,332.62,0.00177379592327581
linha e jereré,2003,Dentao,0.58,332.62,0.0017437315855931693
linha e jereré,2003,Arraia,0.22,332.62,0.0006614154290180988
linha e jereré,2003,Bagre,0.1,332.62,0.0003006433768264085
linha e jereré,2003,Tainha,0.08,332.62,0.0002405147014611268
linha e jereré,2003,Xareu,0.06,332.62,0.0001803860260958451
linha e jereré,2003,Garoupa,0.04,332.62,0.0001202573507305634
linha e jereré,2002,Peixe Voador,95.64,305.61,0.3129478747423186
linha e jereré,2002,Outros,42.39,305.61,0.13870619416903895
linha e jereré,2002,Dourado,37.86,305.61,0.12388338077942475
linha e jereré,2002,Lagosta,28.41,305.61,0.09296161774811033
linha e jereré,2002,Agulha,19.13,305.61,0.06259611923693596
linha e jereré,2002,Albacora,16.73,305.61,0.054742973070252936
linha e jereré,2002,Serra,13.33,305.61,0.04361768266745198
linha e jereré,2002,Sirigado,11.27,305.61,0.036877065541049046
linha e jereré,2002,Guaiuba,4.43,305.61,0.01449559896600242
linha e jereré,2002,Cioba,4.26,305.61,0.013939334445862372
linha e jereré,2002,Caico,4.06,305.61,0.013284905598638786
linha e jereré,2002,Garajuba,4.03,305.61,0.01318674127155525
linha e jereré,2002,Cavala,3.72,305.61,0.012172376558358693
linha e jereré,2002,Pargo,2.96,305.61,0.009685546938909067
linha e jereré,2002,Agulhao,2.9,305.61,0.009489218284741991
linha e jereré,2002,Biquara,2.63,305.61,0.00860573934099015
linha e jereré,2002,Polvo,2.04,305.61,0.006675174241680573
linha e jereré,2002,Arabaiana,1.98,305.61,0.0064788455875134975
linha e jereré,2002,Pescada,1.96,305.61,0.006413402702791139
linha e jereré,2002,Caçao,1.58,305.61,0.005169987893066327
linha e jereré,2002,Camarao,1.38,305.61,0.00451555904584274
linha e jereré,2002,Ariaco,1.17,305.61,0.0038284087562579752
linha e jereré,2002,Xareu,0.86,305.61,0.002814044043061418
linha e jereré,2002,Dentao,0.5,305.61,0.001636072118058964
linha e jereré,2002,Tainha,0.17,305.61,0.0005562645201400478
linha e jereré,2002,Arraia,0.08,305.61,0.0002617715388894342
linha e jereré,2002,Sardinha,0.07,305.61,0.00022905009652825496
linha e jereré,2002,Garoupa,0.06,305.61,0.00019632865416707566
linha e jereré,2002,Bagre,0.01,305.61,3.272144236117928e-05
linha e jereré,2001,Outros,30.74,202.7,0.15165268870251603
linha e jereré,2001,Agulha,25.92,202.7,0.12787370498273312
linha e jereré,2001,Lagosta,24.24,202.7,0.119585594474593
linha e jereré,2001,Peixe Voador,23.54,202.7,0.11613221509620128
linha e jereré,2001,Dourado,23.14,202.7,0.11415885545140603
linha e jereré,2001,Serra,13.04,202.7,0.06433152442032561
linha e jereré,2001,Caico,11.3,202.7,0.05574740996546621
linha e jereré,2001,Cioba,7.01,202.7,0.034583127775037
linha e jereré,2001,Albacora,4.97,202.7,0.024518993586581155
linha e jereré,2001,Pargo,4.79,202.7,0.023630981746423287
linha e jereré,2001,Agulhao,4.65,202.7,0.022940305870744946
linha e jereré,2001,Cavala,4.64,202.7,0.02289097187962506
linha e jereré,2001,Guaiuba,4.63,202.7,0.02284163788850518
linha e jereré,2001,Caçao,3.29,202.7,0.016230883078441047
linha e jereré,2001,Pescada,2.54,202.7,0.012530833744449927
linha e jereré,2001,Garajuba,2.36,202.7,0.011642821904292057
linha e jereré,2001,Sirigado,2.08,202.7,0.010261470152935373
linha e jereré,2001,Polvo,1.99,202.7,0.009817464232856439
linha e jereré,2001,Ariaco,1.88,202.7,0.009274790330537741
linha e jereré,2001,Arabaiana,1.82,202.7,0.008978786383818452
linha e jereré,2001,Biquara,1.78,202.7,0.008781450419338924
linha e jereré,2001,Dentao,0.76,202.7,0.0037493833251110017
linha e jereré,2001,Camarao,0.39,202.7,0.0019240256536753825
linha e jereré,2001,Xareu,0.39,202.7,0.0019240256536753825
linha e jereré,2001,Arraia,0.33,202.7,0.001628021706956093
linha e jereré,2001,Sardinha,0.22,202.7,0.0010853478046373953
linha e jereré,2001,Bagre,0.21,202.7,0.0010360138135175137
linha e jereré,2001,Garoupa,0.04,202.7,0.00019733596447952642
linha e jereré,2001,Caranguejo,0.01,202.7,4.9333991119881604e-05
linha,2024,Albacora,2692.52,3290.86,0.8181812656873887
linha,2024,Bonito,119.49,3290.86,0.03630965765787666
linha,2024,Ariaco,65.22999999999999,3290.86,0.019821566399056776
linha,2024,Outros,61.35,3290.86,0.018642543286557314
linha,2024,Lagosta,50.800000000000004,3290.86,0.01543669435952912
linha,2024,Guaiuba,36.0,3290.86,0.010939389703603314
linha,2024,Cioba,25.3,3290.86,0.00768795998614344
linha,2024,Caico,25.28,3290.86,0.007681882547419216
linha,2024,Garajuba,25.2,3290.86,0.007657572792522319
linha,2024,Siri,22.61,3290.86,0.006870544477735303
linha,2024,Camurim,21.8,3290.86,0.006624408209404228
linha,2024,Caranguejo,18.7,3290.86,0.005682405207149499
linha,2024,Carapeba,14.1,3290.86,0.0042845943005779645
linha,2024,Cavala,12.8,3290.86,0.0038895607835034004
linha,2024,Tainha,12.61,3290.86,0.0038318251156232714
linha,2024,Agulha,9.24,3290.86,0.0028077766905915172
linha,2024,Cururuca,9.0,3290.86,0.0027348474259008284
linha,2024,Arraia,8.39,3290.86,0.0025494855448119943
linha,2024,Serra,7.77,3290.86,0.0023610849443610484
linha,2024,Bagre,5.199999999999999,3290.86,0.0015801340682982561
linha,2024,Dourado,4.6,3290.86,0.0013978109065715344
linha,2024,Camarao,4.5,3290.86,0.0013674237129504142
linha,2024,Salema,4.1899999999999995,3290.86,0.001273223412724941
linha,2024,Caçao,3.9,3290.86,0.0011851005512236923
linha,2024,Pescada,3.5300000000000002,3290.86,0.001072667934825547
linha,2024,Arabaiana,3.3099999999999996,3290.86,0.0010058161088590822
linha,2024,Sirigado,2.84,3290.86,0.0008629962988398169
linha,2024,Camurupim,2.8,3290.86,0.0008508414213913687
linha,2024,Paru,2.5,3290.86,0.0007596798405280078
linha,2024,Peixe Galo,2.34,3290.86,0.0007110603307342153
linha,2024,Bicuda,2.15,3290.86,0.0006533246628540868
linha,2024,Pampo,1.7100000000000002,3290.86,0.0005196210109211574
linha,2024,Xareu,1.55,3290.86,0.0004710015011273649
linha,2024,Ova Voador,1.43,3290.86,0.00043453686878202046
linha,2024,Biquara,1.15,3290.86,0.0003494527266428836
linha,2024,Pargo,1.1,3290.86,0.0003342591298323235
linha,2024,Polvo,0.8500000000000001,3290.86,0.0002582911457795227
linha,2024,Dentao,0.8,3290.86,0.00024309754896896253
linha,2024,Buzios,0.61,3290.86,0.0001853618810888339
linha,2024,Budiao,0.30000000000000004,3290.86,9.116158086336095e-05
linha,2024,Sardinha,0.25,3290.86,7.596798405280078e-05
linha,2024,Beijupira,0.21000000000000002,3290.86,6.381310660435267e-05
linha,2024,Garoupa,0.2,3290.86,6.077438724224063e-05
linha,2024,Ubarana,0.16999999999999998,3290.86,5.165822915590453e-05
linha,2024,Espada,0.1,3290.86,3.0387193621120316e-05
linha,2024,Garabebeu,0.1,3290.86,3.0387193621120316e-05
linha,2024,Marisco,0.1,3290.86,3.0387193621120316e-05
linha,2024,Agulhao,0.05,3290.86,1.5193596810560158e-05
linha,2024,Tilapia,0.05,3290.86,1.5193596810560158e-05
linha,2024,Carauna,0.03,3290.86,9.116158086336094e-06
linha,2024,Saramunete,0.03,3290.86,9.116158086336094e-06
linha,2024,Peixe Voador,0.02,3290.86,6.077438724224063e-06
linha,2024,Cangulo,0.0,3290.86,0.0
linha,2024,Pirauna,0.0,3290.86,0.0
linha,2023,Albacora,3435.15,4293.21,0.800135562900487
linha,2023,Bonito,148.76999999999998,4293.21,0.03465239296470473
linha,2023,Lagosta,119.83,4293.21,0.02791151609168897
linha,2023,Outros,76.42,4293.21,0.017800200782165328
linha,2023,Ariaco,61.120000000000005,4293.21,0.014236433810598597
linha,2023,Arabaiana,54.96,4293.21,0.012801609984137744
linha,2023,Agulha,36.56,4293.21,0.008515772580423506
linha,2023,Cioba,26.82,4293.21,0.0062470738678052085
linha,2023,Serra,26.060000000000002,4293.21,0.006070050148956143
linha,2023,Camurim,24.49,4293.21,0.005704356413965307
linha,2023,Caico,24.22,4293.21,0.0056414664085847185
linha,2023,Garajuba,23.8,4293.21,0.005543637511326025
linha,2023,Caranguejo,23.68,4293.21,0.00551568639782354
linha,2023,Carapeba,22.529999999999998,4293.21,0.005247821560091399
linha,2023,Tainha,21.69,4293.21,0.0050521637655740114
linha,2023,Guaiuba,21.240000000000002,4293.21,0.004947347089939696
linha,2023,Siri,20.150000000000002,4293.21,0.004693457808958798
linha,2023,Dourado,14.16,4293.21,0.0032982313932931303
linha,2023,Cururuca,13.3,4293.21,0.0030979150798586606
linha,2023,Arraia,12.21,4293.21,0.002844025798877763
linha,2023,Cavala,11.89,4293.21,0.002769489496204472
linha,2023,Bagre,6.47,4293.21,0.001507030869675604
linha,2023,Camurupim,6.24,4293.21,0.001453457902129176
linha,2023,Salema,5.99,4293.21,0.0013952264156656675
linha,2023,Xareu,5.5600000000000005,4293.21,0.0012950682589484327
linha,2023,Peixe Galo,5.31,4293.21,0.0012368367724849237
linha,2023,Caçao,5.3,4293.21,0.0012345075130263835
linha,2023,Paru,5.17,4293.21,0.001204227140065359
linha,2023,Pampo,5.04,4293.21,0.0011739467671043344
linha,2023,Pescada,4.54,4293.21,0.0010574837941773171
linha,2023,Biquara,3.59,4293.21,0.0008362041456159842
linha,2023,Buzios,2.8,4293.21,0.0006521926483912969
linha,2023,Bicuda,2.67,4293.21,0.0006219122754302724
linha,2023,Polvo,2.6199999999999997,4293.21,0.0006102659781375706
linha,2023,Sirigado,2.58,4293.21,0.0006009489403034094
linha,2023,Budiao,1.89,4293.21,0.0004402300376641254
linha,2023,Camarao,1.78,4293.21,0.0004146081836201816
linha,2023,Dentao,1.6500000000000001,4293.21,0.00038432781065915716
linha,2023,Pargo,0.91,4293.21,0.00021196261072717153
linha,2023,Sardinha,0.85,4293.21,0.00019798705397592944
linha,2023,Ubarana,0.73,4293.21,0.00017003594047344526
linha,2023,Espada,0.7,4293.21,0.00016304816209782423
linha,2023,Beijupira,0.51,4293.21,0.00011879223238555767
linha,2023,Tilapia,0.27,4293.21,6.289000538058936e-05
linha,2023,Garabebeu,0.21000000000000002,4293.21,4.8914448629347274e-05
linha,2023,Garoupa,0.18000000000000002,4293.21,4.192667025372624e-05
linha,2023,Carauna,0.14,4293.21,3.260963241956485e-05
linha,2023,Ova Voador,0.12,4293.21,2.7951113502484156e-05
linha,2023,Cangulo,0.11,4293.21,2.562185404394381e-05
linha,2023,Peixe Voador,0.11,4293.21,2.562185404394381e-05
linha,2023,Agulhao,0.06,4293.21,1.3975556751242078e-05
linha,2023,Marisco,0.02,4293.21,4.658518917080693e-06
linha,2023,Pirauna,0.02,4293.21,4.658518917080693e-06
linha,2023,Saramunete,0.02,4293.21,4.658518917080693e-06
linha,2022,Albacora,3461.49,4444.179999999999,0.7788815934548107
linha,2022,Bonito,262.49,4444.179999999999,0.0590637642939755
linha,2022,Outros,102.25,4444.179999999999,0.023007618953327726
linha,2022,Ariaco,93.75,4444.179999999999,0.021095005152806594
linha,2022,Lagosta,50.0,4444.179999999999,0.011250669414830184
linha,2022,Guaiuba,41.8,4444.179999999999,0.009405559630798033
linha,2022,Caico,37.94,4444.179999999999,0.008537007951973144
linha,2022,Cioba,35.1,4444.179999999999,0.00789796992921079
linha,2022,Garajuba,34.400000000000006,4444.179999999999,0.007740460557403168
linha,2022,Camurim,30.2,4444.179999999999,0.006795404326557431
linha,2022,Tainha,26.900000000000002,4444.179999999999,0.006052860145178639
linha,2022,Serra,26.689999999999998,4444.179999999999,0.006005607333636352
linha,2022,Caranguejo,22.700000000000003,4444.179999999999,0.005107803914332904
linha,2022,Carapeba,22.7,4444.179999999999,0.005107803914332903
linha,2022,Cururuca,21.6,4444.179999999999,0.00486028918720664
linha,2022,Budiao,19.169999999999998,4444.179999999999,0.004313506653645892
linha,2022,Biquara,17.650000000000002,4444.179999999999,0.0039714863034350555
linha,2022,Arraia,17.04,4444.179999999999,0.0038342281365741264
linha,2022,Dourado,12.8,4444.179999999999,0.0028801713701965275
linha,2022,Cavala,12.4,4444.179999999999,0.0027901660148778856
linha,2022,Pescada,9.43,4444.179999999999,0.0021218762516369725
linha,2022,Bagre,9.16,4444.179999999999,0.00206112263679689
linha,2022,Agulha,9.04,4444.179999999999,0.002034121030201297
linha,2022,Paru,7.6,4444.179999999999,0.001710101751054188
linha,2022,Siri,7.47,4444.179999999999,0.0016808500105756294
linha,2022,Salema,6.66,4444.179999999999,0.0014985891660553806
linha,2022,Caçao,5.699999999999999,4444.179999999999,0.0012825763132906407
linha,2022,Peixe Galo,5.5,4444.179999999999,0.0012375736356313202
linha,2022,Carauna,4.89,4444.179999999999,0.001100315468770392
linha,2022,Pampo,3.62,4444.179999999999,0.0008145484656337053
linha,2022,Bicuda,3.07,4444.179999999999,0.0006907911020705733
linha,2022,Xareu,3.0,4444.179999999999,0.000675040164889811
linha,2022,Sirigado,2.55,4444.179999999999,0.0005737841401563394
linha,2022,Camurupim,2.3,4444.179999999999,0.0005175307930821884
linha,2022,Arabaiana,2.02,4444.179999999999,0.00045452704435913944
linha,2022,Polvo,1.85,4444.179999999999,0.00041627476834871685
linha,2022,Pargo,1.8,4444.179999999999,0.0004050240989338866
linha,2022,Buzios,1.73,4444.179999999999,0.00038927316175312433
linha,2022,Camarao,1.4,4444.179999999999,0.00031501874361524514
linha,2022,Ubarana,1.1,4444.179999999999,0.00024751472712626404
linha,2022,Dentao,1.0,4444.179999999999,0.00022501338829660367
linha,2022,Saramunete,0.91,4444.179999999999,0.00020476218334990935
linha,2022,Beijupira,0.88,4444.179999999999,0.00019801178170101124
linha,2022,Espada,0.7,4444.179999999999,0.00015750937180762257
linha,2022,Sardinha,0.5700000000000001,4444.179999999999,0.00012825763132906412
linha,2022,Ova Voador,0.37,4444.179999999999,8.325495366974335e-05
linha,2022,Garabebeu,0.3,4444.179999999999,6.75040164889811e-05
linha,2022,Garoupa,0.2,4444.179999999999,4.500267765932074e-05
linha,2022,Cangulo,0.13,4444.179999999999,2.925174047855848e-05
linha,2022,Tilapia,0.09999999999999999,4444.179999999999,2.2501338829660367e-05
linha,2022,Pirauna,0.06,4444.179999999999,1.350080329779622e-05
linha,2022,Agulhao,0.0,4444.179999999999,0.0
linha,2022,Marisco,0.0,4444.179999999999,0.0
linha,2022,Peixe Voador,0.0,4444.179999999999,0.0
linha,2021,Albacora,3501.67,4081.7599999999998,0.8578823840696171
linha,2021,Bonito,255.05,4081.7599999999998,0.0624853004586257
linha,2021,Outros,88.2,4081.7599999999998,0.02160832582023441
linha,2021,Guaiuba,35.42,4081.7599999999998,0.008677629257967152
linha,2021,Ariaco,31.47,4081.7599999999998,0.007709909450825134
linha,2021,Cioba,24.16,4081.7599999999998,0.005919015326721806
linha,2021,Lagosta,21.98,4081.7599999999998,0.005384931990121909
linha,2021,Budiao,17.45,4081.7599999999998,0.004275116616361569
linha,2021,Dourado,14.68,4081.7599999999998,0.003596487789580965
linha,2021,Biquara,13.2,4081.7599999999998,0.003233899102348007
linha,2021,Arraia,12.06,4081.7599999999998,0.0029546078162361335
linha,2021,Cavala,9.87,4081.7599999999998,0.0024180745560738503
linha,2021,Caico,7.85,4081.7599999999998,0.0019231899964721102
linha,2021,Garajuba,7.18,4081.7599999999998,0.0017590451177923248
linha,2021,Agulha,6.89,4081.7599999999998,0.0016879973344831641
linha,2021,Peixe Galo,4.9,4081.7599999999998,0.0012004625455685784
linha,2021,Carauna,4.54,4081.7599999999998,0.0011122652973227236
linha,2021,Caçao,3.2,4081.7599999999998,0.0007839755399631532
linha,2021,Serra,2.31,4081.7599999999998,0.0005659323429109012
linha,2021,Pescada,2.24,4081.7599999999998,0.0005487828779742073
linha,2021,Cururuca,2.1,4081.7599999999998,0.0005144839481008194
linha,2021,Xareu,1.64,4081.7599999999998,0.00040178746423111597
linha,2021,Salema,1.44,4081.7599999999998,0.00035278899298341894
linha,2021,Bicuda,1.42,4081.7599999999998,0.0003478891458586492
linha,2021,Arabaiana,1.25,4081.7599999999998,0.0003062404452981067
linha,2021,Carapeba,1.15,4081.7599999999998,0.00028174120967425817
linha,2021,Sirigado,1.02,4081.7599999999998,0.0002498922033632551
linha,2021,Bagre,0.84,4081.7599999999998,0.0002057935792403277
linha,2021,Pargo,0.78,4081.7599999999998,0.00019109403786601859
linha,2021,Dentao,0.75,4081.7599999999998,0.00018374426717886403
linha,2021,Camurim,0.7,4081.7599999999998,0.00017149464936693976
linha,2021,Tainha,0.62,4081.7599999999998,0.00015189526086786093
linha,2021,Paru,0.57,4081.7599999999998,0.00013964564305593666
linha,2021,Saramunete,0.57,4081.7599999999998,0.00013964564305593666
linha,2021,Camurupim,0.48,4081.7599999999998,0.00011759633099447298
linha,2021,Ova Voador,0.47,4081.7599999999998,0.00011514640743208812
linha,2021,Pampo,0.46,4081.7599999999998,0.00011269648386970328
linha,2021,Cangulo,0.3,4081.7599999999998,7.349770687154561e-05
linha,2021,Pirauna,0.23,4081.7599999999998,5.634824193485164e-05
linha,2021,Beijupira,0.13,4081.7599999999998,3.18490063110031e-05
linha,2021,Sardinha,0.11,4081.7599999999998,2.694915918623339e-05
linha,2021,Garabebeu,0.09,4081.7599999999998,2.2049312061463684e-05
linha,2021,Garoupa,0.09,4081.7599999999998,2.2049312061463684e-05
linha,2021,Marisco,0.08,4081.7599999999998,1.959938849907883e-05
linha,2021,Polvo,0.06,4081.7599999999998,1.4699541374309122e-05
linha,2021,Espada,0.03,4081.7599999999998,7.349770687154561e-06
linha,2021,Ubarana,0.03,4081.7599999999998,7.349770687154561e-06
linha,2021,Camarao,0.02,4081.7599999999998,4.899847124769708e-06
