mpa_exposure_class,year,species,sp_production_ton,total_production_ton,species_share
10-25 km,2016,Caçao,1.5,278.1,0.005393743257820927
10-25 km,2016,Albacora,1.4,278.1,0.0050341603739661985
10-25 km,2016,Camurupim,0.8999999999999999,278.1,0.003236245954692556
10-25 km,2016,Salema,0.8,278.1,0.002876663070837828
10-25 km,2016,Caranguejo,0.6,278.1,0.002157497303128371
10-25 km,2016,Marisco,0.6,278.1,0.002157497303128371
10-25 km,2016,Dentao,0.5,278.1,0.0017979144192736423
10-25 km,2016,Paru,0.5,278.1,0.0017979144192736423
10-25 km,2016,Sirigado,0.4,278.1,0.001438331535418914
10-25 km,2016,Camarao,0.3,278.1,0.0010787486515641855
10-25 km,2016,Agulha,0.2,278.1,0.000719165767709457
10-25 km,2016,Garoupa,0.2,278.1,0.000719165767709457
10-25 km,2016,Arabaiana,0.1,278.1,0.0003595828838547285
10-25 km,2016,Pargo,0.1,278.1,0.0003595828838547285
10-25 km,2016,Peixe Galo,0.1,278.1,0.0003595828838547285
10-25 km,2016,Polvo,0.0,278.1,0.0
10-25 km,2016,Siri,0.0,278.1,0.0
10-25 km,2016,Tilapia,0.0,278.1,0.0
10-25 km,2015,Tainha,32.2,124.0,0.25967741935483873
10-25 km,2015,Caico,14.3,124.0,0.1153225806451613
10-25 km,2015,Lagosta,11.299999999999999,124.0,0.09112903225806451
10-25 km,2015,Guaiuba,8.2,124.0,0.0661290322580645
10-25 km,2015,Serra,7.3,124.0,0.05887096774193548
10-25 km,2015,Garajuba,6.5,124.0,0.05241935483870968
10-25 km,2015,Sardinha,5.7,124.0,0.04596774193548387
10-25 km,2015,Outros,3.3,124.0,0.02661290322580645
10-25 km,2015,Ova Voador,3.1,124.0,0.025
10-25 km,2015,Biquara,3.0,124.0,0.024193548387096774
10-25 km,2015,Dourado,3.0,124.0,0.024193548387096774
10-25 km,2015,Ariaco,2.6,124.0,0.020967741935483872
10-25 km,2015,Pescada,2.5,124.0,0.020161290322580645
10-25 km,2015,Espada,2.4000000000000004,124.0,0.019354838709677424
10-25 km,2015,Carapeba,2.4,124.0,0.01935483870967742
10-25 km,2015,Bagre,2.3,124.0,0.018548387096774192
10-25 km,2015,Bonito,2.3,124.0,0.018548387096774192
10-25 km,2015,Buzios,2.0,124.0,0.016129032258064516
10-25 km,2015,Cioba,1.2,124.0,0.00967741935483871
10-25 km,2015,Camurim,1.1,124.0,0.008870967741935484
10-25 km,2015,Camurupim,1.1,124.0,0.008870967741935484
10-25 km,2015,Ubarana,1.0,124.0,0.008064516129032258
10-25 km,2015,Bicuda,0.8,124.0,0.0064516129032258064
10-25 km,2015,Caçao,0.7,124.0,0.00564516129032258
10-25 km,2015,Arraia,0.5,124.0,0.004032258064516129
10-25 km,2015,Cavala,0.5,124.0,0.004032258064516129
10-25 km,2015,Marisco,0.5,124.0,0.004032258064516129
10-25 km,2015,Cururuca,0.4,124.0,0.0032258064516129032
10-25 km,2015,Salema,0.4,124.0,0.0032258064516129032
10-25 km,2015,Agulhao,0.3,124.0,0.0024193548387096775
10-25 km,2015,Albacora,0.2,124.0,0.0016129032258064516
10-25 km,2015,Beijupira,0.2,124.0,0.0016129032258064516
10-25 km,2015,Dentao,0.2,124.0,0.0016129032258064516
10-25 km,2015,Sirigado,0.2,124.0,0.0016129032258064516
10-25 km,2015,Paru,0.1,124.0,0.0008064516129032258
10-25 km,2015,Peixe Voador,0.1,124.0,0.0008064516129032258
10-25 km,2015,Xareu,0.1,124.0,0.0008064516129032258
10-25 km,2015,Agulha,0.0,124.0,0.0
10-25 km,2015,Arabaiana,0.0,124.0,0.0
10-25 km,2015,Budiao,0.0,124.0,0.0
10-25 km,2015,Camarao,0.0,124.0,0.0
10-25 km,2015,Cangulo,0.0,124.0,0.0
10-25 km,2015,Caranguejo,0.0,124.0,0.0
10-25 km,2015,Carauna,0.0,124.0,0.0
10-25 km,2015,Garabebeu,0.0,124.0,0.0
10-25 km,2015,Garoupa,0.0,124.0,0.0
10-25 km,2015,Pargo,0.0,124.0,0.0
10-25 km,2015,Peixe Galo,0.0,124.0,0.0
10-25 km,2015,Pirauna,0.0,124.0,0.0
10-25 km,2015,Polvo,0.0,124.0,0.0
10-25 km,2015,Saramunete,0.0,124.0,0.0
10-25 km,2015,Siri,0.0,124.0,0.0
10-25 km,2015,Tilapia,0.0,124.0,0.0
10-25 km,2014,Tainha,29.0,129.9,0.22324865280985373
10-25 km,2014,Outros,20.9,129.9,0.1608929946112394
10-25 km,2014,Caico,15.200000000000001,129.9,0.1170130869899923
10-25 km,2014,Serra,7.1000000000000005,129.9,0.054657428791377985
10-25 km,2014,Dourado,6.2,129.9,0.04772902232486528
10-25 km,2014,Lagosta,5.0,129.9,0.03849114703618168
10-25 km,2014,Bonito,4.8999999999999995,129.9,0.03772132409545804
10-25 km,2014,Pescada,4.4,129.9,0.03387220939183988
10-25 km,2014,Arraia,3.6999999999999997,129.9,0.028483448806774437
10-25 km,2014,Albacora,3.5,129.9,0.026943802925327172
10-25 km,2014,Peixe Voador,3.5,129.9,0.026943802925327172
10-25 km,2014,Bagre,3.4,129.9,0.02617397998460354
10-25 km,2014,Camurim,2.6,129.9,0.020015396458814474
10-25 km,2014,Guaiuba,2.5,129.9,0.01924557351809084
10-25 km,2014,Carapeba,2.4000000000000004,129.9,0.01847575057736721
10-25 km,2014,Garajuba,2.4,129.9,0.018475750577367205
10-25 km,2014,Cururuca,2.0,129.9,0.01539645881447267
10-25 km,2014,Agulha,1.6,129.9,0.012317167051578138
10-25 km,2014,Biquara,1.6,129.9,0.012317167051578138
10-25 km,2014,Cioba,1.6,129.9,0.012317167051578138
10-25 km,2014,Buzios,1.5,129.9,0.011547344110854504
10-25 km,2014,Ariaco,0.9,129.9,0.0069284064665127015
10-25 km,2014,Caçao,0.9,129.9,0.0069284064665127015
10-25 km,2014,Camurupim,0.7,129.9,0.005388760585065435
10-25 km,2014,Salema,0.7,129.9,0.005388760585065435
10-25 km,2014,Cavala,0.4,129.9,0.0030792917628945345
10-25 km,2014,Espada,0.3,129.9,0.0023094688221709007
10-25 km,2014,Paru,0.3,129.9,0.0023094688221709007
10-25 km,2014,Sardinha,0.3,129.9,0.0023094688221709007
10-25 km,2014,Marisco,0.2,129.9,0.0015396458814472672
10-25 km,2014,Garabebeu,0.1,129.9,0.0007698229407236336
10-25 km,2014,Sirigado,0.1,129.9,0.0007698229407236336
10-25 km,2014,Arabaiana,0.0,129.9,0.0
10-25 km,2014,Camarao,0.0,129.9,0.0
10-25 km,2014,Caranguejo,0.0,129.9,0.0
10-25 km,2014,Dentao,0.0,129.9,0.0
10-25 km,2014,Garoupa,0.0,129.9,0.0
10-25 km,2014,Pargo,0.0,129.9,0.0
10-25 km,2014,Peixe Galo,0.0,129.9,0.0
10-25 km,2014,Polvo,0.0,129.9,0.0
10-25 km,2014,Siri,0.0,129.9,0.0
10-25 km,2014,Tilapia,0.0,129.9,0.0
10-25 km,2013,Tainha,71.2,293.2,0.24283765347885405
10-25 km,2013,Caico,32.5,293.2,0.11084583901773534
10-25 km,2013,Lagosta,24.0,293.2,0.08185538881309687
10-25 km,2013,Outros,19.2,293.2,0.06548431105047749
10-25 km,2013,Guaiuba,14.6,293.2,0.049795361527967257
10-25 km,2013,Peixe Voador,13.4,293.2,0.045702592087312414
10-25 km,2013,Dourado,12.5,293.2,0.04263301500682128
10-25 km,2013,Pescada,11.6,293.2,0.03956343792633015
10-25 km,2013,Serra,9.6,293.2,0.03274215552523874
10-25 km,2013,Biquara,8.7,293.2,0.029672578444747612
10-25 km,2013,Espada,6.7,293.2,0.022851296043656207
10-25 km,2013,Arraia,6.6,293.2,0.022510231923601638
10-25 km,2013,Garajuba,6.5,293.2,0.02216916780354707
10-25 km,2013,Ariaco,6.300000000000001,293.2,0.02148703956343793
10-25 km,2013,Sardinha,6.0,293.2,0.020463847203274217
10-25 km,2013,Bagre,5.8999999999999995,293.2,0.020122783083219645
10-25 km,2013,Garabebeu,5.600000000000001,293.2,0.01909959072305594
10-25 km,2013,Camurim,4.4,293.2,0.015006821282401094
10-25 km,2013,Carapeba,4.1,293.2,0.01398362892223738
10-25 km,2013,Bonito,4.0,293.2,0.013642564802182811
10-25 km,2013,Buzios,4.0,293.2,0.013642564802182811
10-25 km,2013,Cururuca,3.5999999999999996,293.2,0.012278308321964528
10-25 km,2013,Cioba,2.8,293.2,0.009549795361527967
10-25 km,2013,Caçao,1.4,293.2,0.0047748976807639835
10-25 km,2013,Caranguejo,1.3,293.2,0.004433833560709414
10-25 km,2013,Paru,1.3,293.2,0.004433833560709414
10-25 km,2013,Agulha,1.0,293.2,0.0034106412005457027
10-25 km,2013,Cavala,1.0,293.2,0.0034106412005457027
10-25 km,2013,Salema,0.8,293.2,0.0027285129604365625
10-25 km,2013,Albacora,0.6,293.2,0.0020463847203274215
10-25 km,2013,Camarao,0.5,293.2,0.0017053206002728514
10-25 km,2013,Camurupim,0.5,293.2,0.0017053206002728514
10-25 km,2013,Marisco,0.4,293.2,0.0013642564802182813
10-25 km,2013,Dentao,0.3,293.2,0.0010231923601637107
10-25 km,2013,Galo Do Alto,0.1,293.2,0.0003410641200545703
10-25 km,2013,Siri,0.1,293.2,0.0003410641200545703
10-25 km,2013,Sirigado,0.1,293.2,0.0003410641200545703
10-25 km,2013,Arabaiana,0.0,293.2,0.0
10-25 km,2013,Garoupa,0.0,293.2,0.0
10-25 km,2013,Pargo,0.0,293.2,0.0
10-25 km,2013,Polvo,0.0,293.2,0.0
10-25 km,2013,Tilapia,0.0,293.2,0.0
10-25 km,2012,Tainha,66.19999999999999,316.2,0.20936116382036682
10-25 km,2012,Caico,27.1,316.2,0.08570524984187224
10-25 km,2012,Peixe Voador,26.1,316.2,0.0825426944971537
10-25 km,2012,Lagosta,20.9,316.2,0.06609740670461733
10-25 km,2012,Guaiuba,19.2,316.2,0.06072106261859583
10-25 km,2012,Xareu,18.3,316.2,0.05787476280834915
10-25 km,2012,Sardinha,12.9,316.2,0.040796963946869075
10-25 km,2012,Outros,11.7,316.2,0.03700189753320683
10-25 km,2012,Carapeba,10.4,316.2,0.03289057558507274
10-25 km,2012,Espada,9.5,316.2,0.03004427577482606
10-25 km,2012,Dourado,9.0,316.2,0.028462998102466795
10-25 km,2012,Biquara,7.8999999999999995,316.2,0.024984187223276406
10-25 km,2012,Garabebeu,7.1,316.2,0.02245414294750158
10-25 km,2012,Bagre,6.9,316.2,0.021821631878557877
10-25 km,2012,Cururuca,6.4,316.2,0.02024035420619861
10-25 km,2012,Buzios,5.6000000000000005,316.2,0.017710309930423784
10-25 km,2012,Arraia,5.5,316.2,0.01739405439595193
10-25 km,2012,Camurim,5.3,316.2,0.016761543327008223
10-25 km,2012,Ariaco,5.0,316.2,0.015812776723592662
10-25 km,2012,Bonito,4.9,316.2,0.015496521189120812
10-25 km,2012,Pescada,4.9,316.2,0.015496521189120812
10-25 km,2012,Serra,4.8,316.2,0.015180265654648957
10-25 km,2012,Garajuba,3.9,316.2,0.012333965844402278
10-25 km,2012,Caranguejo,2.7,316.2,0.008538899430740038
10-25 km,2012,Salema,2.5999999999999996,316.2,0.008222643896268185
10-25 km,2012,Caçao,2.2,316.2,0.006957621758380773
10-25 km,2012,Cavala,1.2000000000000002,316.2,0.0037950664136622396
10-25 km,2012,Pampo,1.1,316.2,0.0034788108791903864
10-25 km,2012,Paru,0.9000000000000001,316.2,0.0028462998102466797
10-25 km,2012,Cioba,0.8999999999999999,316.2,0.0028462998102466793
10-25 km,2012,Agulhao,0.7,316.2,0.002213788741302973
10-25 km,2012,Bicuda,0.7,316.2,0.002213788741302973
10-25 km,2012,Albacora,0.6,316.2,0.0018975332068311196
10-25 km,2012,Camarao,0.6,316.2,0.0018975332068311196
10-25 km,2012,Camurupim,0.6,316.2,0.0018975332068311196
10-25 km,2012,Beijupira,0.5,316.2,0.0015812776723592664
10-25 km,2012,Peixe Galo,0.5,316.2,0.0015812776723592664
10-25 km,2012,Dentao,0.2,316.2,0.0006325110689437065
10-25 km,2012,Siri,0.2,316.2,0.0006325110689437065
10-25 km,2012,Sirigado,0.2,316.2,0.0006325110689437065
10-25 km,2012,Agulha,0.1,316.2,0.00031625553447185326
10-25 km,2012,Marisco,0.1,316.2,0.00031625553447185326
10-25 km,2012,Ubarana,0.1,316.2,0.00031625553447185326
10-25 km,2012,Arabaiana,0.0,316.2,0.0
10-25 km,2012,Budiao,0.0,316.2,0.0
10-25 km,2012,Cangulo,0.0,316.2,0.0
10-25 km,2012,Carauna,0.0,316.2,0.0
10-25 km,2012,Garoupa,0.0,316.2,0.0
10-25 km,2012,Pargo,0.0,316.2,0.0
10-25 km,2012,Pirauna,0.0,316.2,0.0
10-25 km,2012,Polvo,0.0,316.2,0.0
10-25 km,2012,Saramunete,0.0,316.2,0.0
10-25 km,2012,Tilapia,0.0,316.2,0.0
10-25 km,2011,Tainha,64.094,340.416,0.1882813968791126
10-25 km,2011,Outros,40.653999999999996,340.416,0.11942446888512877
10-25 km,2011,Caico,29.067,340.416,0.08538670332769317
10-25 km,2011,Espada,25.331,340.416,0.07441189603308893
10-25 km,2011,Lagosta,22.866,340.416,0.06717075578116187
10-25 km,2011,Sardinha,19.563000000000002,340.416,0.05746792160180486
10-25 km,2011,Marisco,19.312,340.416,0.056730588456476785
10-25 km,2011,Guaiuba,13.913,340.416,0.040870581876292535
10-25 km,2011,Dourado,11.228,340.416,0.03298317352885881
10-25 km,2011,Biquara,10.076,340.416,0.02959907877420568
10-25 km,2011,Cururuca,8.318,340.416,0.024434809174656888
10-25 km,2011,Serra,7.7940000000000005,340.416,0.022895516074450086
10-25 km,2011,Carapeba,6.814,340.416,0.020016685467193082
10-25 km,2011,Xareu,5.816,340.416,0.017084978379394624
10-25 km,2011,Bagre,5.343,340.416,0.015695501974055275
10-25 km,2011,Arraia,5.1530000000000005,340.416,0.015137361346117692
10-25 km,2011,Ariaco,4.4030000000000005,340.416,0.012934174656890394
10-25 km,2011,Pescada,4.145,340.416,0.012176278435796202
10-25 km,2011,Salema,4.039,340.416,0.011864894717052077
10-25 km,2011,Bonito,4.025,340.416,0.011823768565519836
10-25 km,2011,Camarao,3.629,340.416,0.010660485993607822
10-25 km,2011,Camurim,3.513,340.416,0.010319726452340664
10-25 km,2011,Caçao,3.247,340.416,0.00953832957322805
10-25 km,2011,Peixe Voador,2.416,340.416,0.007097198721564203
10-25 km,2011,Buzios,2.376,340.416,0.006979695431472081
10-25 km,2011,Garajuba,1.838,340.416,0.005399276179733033
10-25 km,2011,Camurupim,1.776,340.416,0.005217146080090242
10-25 km,2011,Caranguejo,1.564,340.416,0.004594378642601993
10-25 km,2011,Agulhao,1.547,340.416,0.0045444397443128405
10-25 km,2011,Cioba,1.5170000000000001,340.416,0.004456312276743749
10-25 km,2011,Cavala,1.145,340.416,0.003363531678887009
10-25 km,2011,Albacora,0.8250000000000001,340.416,0.0024235053581500286
10-25 km,2011,Beijupira,0.7060000000000001,340.416,0.0020739330701259637
10-25 km,2011,Pampo,0.4929999999999999,340.416,0.0014482280503854104
10-25 km,2011,Paru,0.346,340.416,0.0010164034592968602
10-25 km,2011,Bicuda,0.34,340.416,0.000998777965783042
10-25 km,2011,Siri,0.306,340.416,0.0008989001692047377
10-25 km,2011,Agulha,0.212,340.416,0.0006227674374882497
10-25 km,2011,Sirigado,0.174,340.416,0.0005111393119007332
10-25 km,2011,Peixe Galo,0.165,340.416,0.00048470107163000567
10-25 km,2011,Dentao,0.122,340.416,0.00035838503478097386
10-25 km,2011,Pargo,0.07,340.416,0.00020563075766121452
10-25 km,2011,Arabaiana,0.059000000000000004,340.416,0.00017331735288588082
10-25 km,2011,Budiao,0.03,340.416,8.812746756909193e-05
10-25 km,2011,Carauna,0.012,340.416,3.525098702763678e-05
10-25 km,2011,Polvo,0.011,340.416,3.231340477533371e-05
10-25 km,2011,Saramunete,0.011,340.416,3.231340477533371e-05
10-25 km,2011,Garoupa,0.009000000000000001,340.416,2.6438240270727583e-05
10-25 km,2011,Pirauna,0.002,340.416,5.875164504606129e-06
10-25 km,2011,Cangulo,0.001,340.416,2.9375822523030646e-06
10-25 km,2011,Garabebeu,0.0,340.416,0.0
10-25 km,2011,Tilapia,0.0,340.416,0.0
10-25 km,2010,Outros,90.112,354.642,0.2540928598417559
10-25 km,2010,Tainha,45.23,354.642,0.12753706554779184
10-25 km,2010,Caico,31.94,354.642,0.0900626547335059
10-25 km,2010,Sardinha,17.835,354.642,0.05029015175867495
10-25 km,2010,Peixe Voador,17.302,354.642,0.048787227683128334
10-25 km,2010,Guaiuba,15.042,354.642,0.04241460402321214
10-25 km,2010,Lagosta,14.100999999999999,354.642,0.0397612239949019
10-25 km,2010,Dourado,13.027,354.642,0.03673281788395057
10-25 km,2010,Xareu,10.824,354.642,0.030520919688023417
10-25 km,2010,Serra,10.222,354.642,0.028823433208700604
10-25 km,2010,Ariaco,9.071000000000002,354.642,0.02557790673411497
10-25 km,2010,Cururuca,8.474,354.642,0.023894518979703478
10-25 km,2010,Carapeba,7.828999999999999,354.642,0.02207578346614332
10-25 km,2010,Garajuba,7.241999999999999,354.642,0.020420593161554465
10-25 km,2010,Pescada,6.650000000000001,354.642,0.0187513041320543
10-25 km,2010,Bonito,6.085000000000001,354.642,0.01715814821707525
10-25 km,2010,Salema,5.6579999999999995,354.642,0.015954117109648603
10-25 km,2010,Biquara,5.2379999999999995,354.642,0.014769824217097804
10-25 km,2010,Bagre,5.021,354.642,0.014157939555946561
10-25 km,2010,Caranguejo,4.166,354.642,0.01174705759611101
10-25 km,2010,Caçao,3.956,354.642,0.01115491114983561
10-25 km,2010,Camurim,3.717,354.642,0.01048099209907456
10-25 km,2010,Cavala,3.495,354.642,0.009855008713011995
10-25 km,2010,Arraia,2.759,354.642,0.007779676406065836
10-25 km,2010,Cioba,2.409,354.642,0.0067927656622735035
10-25 km,2010,Agulha,2.005,354.642,0.005653588689438927
10-25 km,2010,Camarao,1.448,354.642,0.004082990734317988
10-25 km,2010,Camurupim,1.073,354.642,0.0030255863659690617
10-25 km,2010,Agulhao,0.947,354.642,0.002670298498203822
10-25 km,2010,Albacorinha,0.799,354.642,0.0022529762408287795
10-25 km,2010,Dentao,0.366,354.642,0.0010320266635085523
10-25 km,2010,Albacora,0.365,354.642,0.0010292069185262884
10-25 km,2010,Sirigado,0.108,354.642,0.00030453245808449085
10-25 km,2010,Polvo,0.054,354.642,0.00015226622904224542
10-25 km,2010,Cangulo,0.036,354.642,0.00010151081936149694
10-25 km,2010,Arabaiana,0.021,354.642,5.921464462753989e-05
10-25 km,2010,Garoupa,0.015,354.642,4.229617473395706e-05
10-25 km,2010,Budiao,0.0,354.642,0.0
10-25 km,2010,Pargo,0.0,354.642,0.0
10-25 km,2009,Tainha,59.298199999999994,279.3127,0.2123004073928611
10-25 km,2009,Outros,49.0055,279.3127,0.17545031070910846
10-25 km,2009,Caico,24.663400000000003,279.3127,0.08830031717139966
10-25 km,2009,Peixe Voador,22.2253,279.3127,0.07957139077456915
10-25 km,2009,Guaiuba,13.6151,279.3127,0.04874500873035848
10-25 km,2009,Cururuca,11.535400000000001,279.3127,0.04129923200771036
10-25 km,2009,Lagosta,11.4941,279.3127,0.041151369056974495
10-25 km,2009,Sardinha,10.6556,279.3127,0.038149357333196805
10-25 km,2009,Camarao,9.6026,279.3127,0.034379389121941106
10-25 km,2009,Ariaco,6.9792000000000005,279.3127,0.024987048565997896
10-25 km,2009,Carapeba,6.3411,279.3127,0.022702512273877987
10-25 km,2009,Serra,6.103999999999999,279.3127,0.021853642888418606
10-25 km,2009,Dourado,5.908999999999999,279.3127,0.021155500627074955
10-25 km,2009,Pescada,4.6882,279.3127,0.016784772049391238
10-25 km,2009,Garajuba,4.6497,279.3127,0.016646933705484927
10-25 km,2009,Arraia,4.4496,279.3127,0.0159305323388446
10-25 km,2009,Bagre,3.1209,279.3127,0.011173498376550725
10-25 km,2009,Camurim,3.0548,279.3127,0.010936846051038854
10-25 km,2009,Caçao,2.8796,279.3127,0.010309592080847021
10-25 km,2009,Salema,2.8049999999999997,279.3127,0.010042507913174015
10-25 km,2009,Cioba,2.3459,279.3127,0.008398830414800329
10-25 km,2009,Camurupim,2.1975,279.3127,0.007867526252834187
10-25 km,2009,Biquara,2.0397,279.3127,0.007302568053654559
10-25 km,2009,Cavala,1.8615,279.3127,0.00666457343328821
10-25 km,2009,Caranguejo,1.6928,279.3127,0.0060605908718078345
10-25 km,2009,Xareu,1.3972,279.3127,0.00500227880794536
10-25 km,2009,Agulha,1.231,279.3127,0.004407246788277082
10-25 km,2009,Bonito,1.1849,279.3127,0.004242198797261993
10-25 km,2009,Albacora,0.6959,279.3127,0.002491472818815614
10-25 km,2009,Dentao,0.5117,279.3127,0.0018319968981002296
10-25 km,2009,Agulhao,0.3691,279.3127,0.0013214579931381566
10-25 km,2009,Albacorinha,0.2736,279.3127,0.000979547295916011
10-25 km,2009,Sirigado,0.2184,279.3127,0.0007819193327048859
10-25 km,2009,Budiao,0.1222,279.3127,0.0004375024837753529
10-25 km,2009,Garoupa,0.0416,279.3127,0.0001489370157533116
10-25 km,2009,Arabaiana,0.0373,279.3127,0.00013354208383650296
10-25 km,2009,Pargo,0.0103,279.3127,3.687623226584398e-05
10-25 km,2009,Cangulo,0.0055,279.3127,1.9691191986615718e-05
10-25 km,2009,Polvo,0.0003,279.3127,1.0740650174517664e-06
10-25 km,2009,Espada,0.0,279.3127,0.0
10-25 km,2008,Tainha,33.61,148.4,0.22648247978436656
10-25 km,2008,Caico,22.52,148.4,0.1517520215633423
10-25 km,2008,Peixe Voador,19.4,148.4,0.13072776280323448
10-25 km,2008,Outros,19.39,148.4,0.13066037735849056
10-25 km,2008,Guaiuba,17.81,148.4,0.12001347708894877
10-25 km,2008,Dourado,7.28,148.4,0.04905660377358491
10-25 km,2008,Sardinha,4.75,148.4,0.03200808625336927
10-25 km,2008,Camarao,3.97,148.4,0.026752021563342318
10-25 km,2008,Cururuca,2.34,148.4,0.01576819407008086
10-25 km,2008,Carapeba,2.01,148.4,0.013544474393530995
10-25 km,2008,Caçao,1.6,148.4,0.01078167115902965
10-25 km,2008,Xareu,1.54,148.4,0.010377358490566037
10-25 km,2008,Bagre,1.45,148.4,0.009770889487870619
10-25 km,2008,Biquara,1.28,148.4,0.008625336927223719
10-25 km,2008,Ariaco,1.14,148.4,0.007681940700808625
10-25 km,2008,Cioba,1.14,148.4,0.007681940700808625
10-25 km,2008,Pescada,1.08,148.4,0.007277628032345013
10-25 km,2008,Camurim,0.84,148.4,0.005660377358490566
10-25 km,2008,Albacora,0.79,148.4,0.005323450134770889
10-25 km,2008,Serra,0.62,148.4,0.004177897574123989
10-25 km,2008,Salema,0.56,148.4,0.0037735849056603774
10-25 km,2008,Cavala,0.52,148.4,0.003504043126684636
10-25 km,2008,Garajuba,0.46,148.4,0.0030997304582210243
10-25 km,2008,Caranguejo,0.44,148.4,0.0029649595687331535
10-25 km,2008,Sirigado,0.44,148.4,0.0029649595687331535
10-25 km,2008,Bonito,0.35,148.4,0.0023584905660377358
10-25 km,2008,Arraia,0.27,148.4,0.0018194070080862533
10-25 km,2008,Camurupim,0.25,148.4,0.0016846361185983826
10-25 km,2008,Agulhao,0.21,148.4,0.0014150943396226414
10-25 km,2008,Dentao,0.19,148.4,0.001280323450134771
10-25 km,2008,Pargo,0.07,148.4,0.0004716981132075472
10-25 km,2008,Arabaiana,0.03,148.4,0.0002021563342318059
10-25 km,2008,Garoupa,0.03,148.4,0.0002021563342318059
10-25 km,2008,Lagosta,0.01,148.4,6.73854447439353e-05
10-25 km,2008,Polvo,0.01,148.4,6.73854447439353e-05
10-25 km,2008,Cangulo,0.0,148.4,0.0
10-25 km,2007,Tainha,6.4,21.63,0.2958853444290338
10-25 km,2007,Guaiuba,3.4,21.63,0.15718908922792418
10-25 km,2007,Caico,3.23,21.63,0.14932963476652797
10-25 km,2007,Outros,1.68,21.63,0.07766990291262137
10-25 km,2007,Lagosta,1.3,21.63,0.060101710587147486
10-25 km,2007,Caranguejo,0.8,21.63,0.036985668053629225
10-25 km,2007,Carapeba,0.76,21.63,0.03513638465094776
10-25 km,2007,Peixe Voador,0.71,21.63,0.03282478039759593
10-25 km,2007,Cururuca,0.58,21.63,0.026814609338881183
10-25 km,2007,Bagre,0.47,21.63,0.021729079981507166
10-25 km,2007,Sardinha,0.45,21.63,0.020804438280166437
10-25 km,2007,Camarao,0.29,21.63,0.013407304669440592
10-25 km,2007,Dourado,0.22,21.63,0.010171058714748035
10-25 km,2007,Albacora,0.21,21.63,0.00970873786407767
10-25 km,2007,Ariaco,0.21,21.63,0.00970873786407767
10-25 km,2007,Garajuba,0.2,21.63,0.009246417013407306
10-25 km,2007,Cavala,0.16,21.63,0.007397133610725844
10-25 km,2007,Cioba,0.15,21.63,0.006934812760055479
10-25 km,2007,Biquara,0.11,21.63,0.005085529357374018
