metric,group,year_c,year,pred,ci_lo,ci_hi
shannon_h,outside,-5.333333333333333,2008.6666666666667,2.2810316180786385,2.0337652461186595,2.5282979900386175
shannon_h,outside,-5.101010101010101,2008.8989898989898,2.3074173527600457,2.0602128460891906,2.554621859430901
shannon_h,outside,-4.8686868686868685,2009.1313131313132,2.3317384325366115,2.0848967289599294,2.578580136113293
shannon_h,outside,-4.636363636363637,2009.3636363636363,2.3540641870563013,2.10791059800558,2.600217776107023
shannon_h,outside,-4.404040404040405,2009.5959595959596,2.374463945967083,2.1293214293508784,2.6196064625832864
shannon_h,outside,-4.171717171717171,2009.828282828283,2.393007038916921,2.149174577747345,2.6368395000864973
shannon_h,outside,-3.9393939393939394,2010.060606060606,2.409762795553783,2.1674981793780077,2.6520274117295584
shannon_h,outside,-3.7070707070707076,2010.2929292929293,2.4248005455256356,2.184307013330587,2.6652940777206835
shannon_h,outside,-3.474747474747474,2010.5252525252524,2.4381896184804432,2.199605984903707,2.6767732520571785
shannon_h,outside,-3.242424242424242,2010.7575757575758,2.449999344066174,2.213393376229848,2.686605311902499
shannon_h,outside,-3.0101010101010104,2010.989898989899,2.460299051930792,2.2256639795754505,2.6949341242861333
shannon_h,outside,-2.7777777777777786,2011.2222222222222,2.4691580717222665,2.2364121889049438,2.7019039545395893
shannon_h,outside,-2.545454545454545,2011.4545454545455,2.4766457330885614,2.2456350774226372,2.707656388754485
shannon_h,outside,-2.313131313131313,2011.6868686868686,2.4828313656776437,2.2533354352997415,2.712327296055547
shannon_h,outside,-2.0808080808080813,2011.919191919192,2.4877842991374806,2.259524687508352,2.716043910766608
shannon_h,outside,-1.8484848484848477,2012.1515151515152,2.491573863116037,2.2642255643164013,2.718922161915672
shannon_h,outside,-1.616161616161616,2012.3838383838383,2.494269387261279,2.267474366103701,2.721064408418858
shannon_h,outside,-1.383838383838384,2012.6161616161617,2.495940201221175,2.2693226586618396,2.7225577437805093
shannon_h,outside,-1.1515151515151523,2012.8484848484848,2.496655634643689,2.2698382599448834,2.7234730093424946
shannon_h,outside,-0.9191919191919187,2013.080808080808,2.4964850171767887,2.2691054323377378,2.723864602015839
shannon_h,outside,-0.6868686868686869,2013.3131313131314,2.495497678468439,2.2672242661854165,2.7237710907514616
shannon_h,outside,-0.45454545454545503,2013.5454545454545,2.4937629481666077,2.2643093153031155,2.7232165810301
shannon_h,outside,-0.2222222222222232,2013.7777777777778,2.4913501559192603,2.2604876071564965,2.7222127046820237
shannon_h,outside,0.010101010101010388,2014.010101010101,2.488328631374363,2.255896187001359,2.720761075747367
shannon_h,outside,0.2424242424242422,2014.2424242424242,2.484767704179883,2.250679361334143,2.7188560470256222
shannon_h,outside,0.47474747474747403,2014.4747474747476,2.4807367039837844,2.244985783883777,2.7164876240837925
shannon_h,outside,0.7070707070707076,2014.7070707070707,2.476304960434036,2.23896548469087,2.7136444361772023
shannon_h,outside,0.9393939393939394,2014.939393939394,2.471541803178603,2.232766889042829,2.7103167173143765
shannon_h,outside,1.1717171717171713,2015.171717171717,2.4665165618654514,2.226533816471732,2.7064993072591705
shannon_h,outside,1.404040404040403,2015.4040404040404,2.461298566142548,2.2204023961550208,2.7021947361300747
shannon_h,outside,1.6363636363636367,2015.6363636363637,2.4559571456578584,2.21449778637892,2.6974165049367977
shannon_h,outside,1.8686868686868685,2015.8686868686868,2.4505616300593496,2.208930542766901,2.6921927173517983
shannon_h,outside,2.1010101010101003,2016.1010101010102,2.4451813489949874,2.2037924431835583,2.6865702548064165
shannon_h,outside,2.333333333333334,2016.3333333333333,2.4398856321127385,2.19915154955818,2.680619714667297
shannon_h,outside,2.5656565656565657,2016.5656565656566,2.434739771118797,2.195027400529512,2.6744521417080813
shannon_h,outside,2.7979797979797976,2016.79797979798,2.429792905952268,2.191338513649469,2.6682472982550665
shannon_h,outside,3.030303030303031,2017.030303030303,2.4250901386104857,2.1879781731766563,2.6622021040443142
shannon_h,outside,3.262626262626263,2017.2626262626263,2.420676571090783,2.1848435807192113,2.6565095614623546
shannon_h,outside,3.494949494949495,2017.4949494949494,2.416597305390494,2.1818438902500996,2.651350720530888
shannon_h,outside,3.7272727272727266,2017.7272727272727,2.4128974435069526,2.1789078029978315,2.646887084016073
shannon_h,outside,3.9595959595959584,2017.9595959595958,2.4096220874374916,2.175990311528741,2.6432538633462412
shannon_h,outside,4.19191919191919,2018.1919191919192,2.4068163391794446,2.1730780322732586,2.64055464608563
shannon_h,outside,4.424242424242426,2018.4242424242425,2.4045253007301453,2.17019255568974,2.638858045770551
shannon_h,outside,4.6565656565656575,2018.6565656565656,2.402794074086928,2.167391391541581,2.638196756632275
shannon_h,outside,4.888888888888889,2018.888888888889,2.4016677612471247,2.1647663604164116,2.6385691620778378
shannon_h,outside,5.121212121212121,2019.121212121212,2.40119146420807,2.162439600380178,2.6399433280359625
shannon_h,outside,5.353535353535353,2019.3535353535353,2.4014102849670977,2.160557620301068,2.642262949633127
shannon_h,outside,5.585858585858585,2019.5858585858587,2.4023693255215406,2.15928396297873,2.645454688064351
shannon_h,outside,5.818181818181817,2019.8181818181818,2.4041136878687324,2.158791016714763,2.649436359022702
shannon_h,outside,6.050505050505052,2020.050505050505,2.4066884740060073,2.1592513589820603,2.654125589029954
shannon_h,outside,6.282828282828284,2020.2828282828282,2.410138785930698,2.160828784473284,2.6594487873881114
shannon_h,outside,6.515151515151516,2020.5151515151515,2.4145097256401384,2.163668917930791,2.6653505333494865
shannon_h,outside,6.747474747474747,2020.7474747474748,2.4198463951316618,2.1678890817911576,2.671803708472166
