local,year,gear_cod,gear_type,gear_group,gear_production_ton
PORTO DO MANGUE,2016,COQ,coqueiro,active,0.0
PORTO DO MANGUE,2016,CPL,covo peixe e lagosta,passive,1.1
PORTO DO MANGUE,2016,CUR,curral,passive,0.0
PORTO DO MANGUE,2016,CVL,covo lagosta,passive,3.6
PORTO DO MANGUE,2016,CVP,covo peixe,passive,55.9
PORTO DO MANGUE,2016,JER,jereré,active,1.8
PORTO DO MANGUE,2016,LCL,linha e covo lagosta,mixed,0.0
PORTO DO MANGUE,2016,LCP,linha e covo peixe,mixed,5.3
PORTO DO MANGUE,2016,LES,linha e espinhel,mixed,0.0
PORTO DO MANGUE,2016,LIJ,linha e jereré,mixed,0.0
PORTO DO MANGUE,2016,LIN,linha,passive,42.9
PORTO DO MANGUE,2016,LML,linha e mergulho livre,mixed,1.9
PORTO DO MANGUE,2016,LRE,linha e rede de espera,mixed,4.5
PORTO DO MANGUE,2016,MEL,mergulho livre,active,19.3
PORTO DO MANGUE,2016,PUC,puçá,active,1.1
PORTO DO MANGUE,2016,RAG,rede agulha,passive,0.8
PORTO DO MANGUE,2016,RCA,rede caçoeira,passive,2.6
PORTO DO MANGUE,2016,RES,rede de espera,passive,129.8
PORTO DO MANGUE,2016,RTP,rede de tapagem,passive,0.5
PORTO DO MANGUE,2016,SRD,sardinheira,passive,1.0
PORTO DO MANGUE,2016,TNR,traineira,active,125.7
PORTO DO MANGUE,2016,TRF,tarrafa,active,40.3
PORTO DO MANGUE,2016,TRM,tremalho,passive,17.1
PORTO DO MANGUE,2017,APA,arrasto de praia,active,9.0
PORTO DO MANGUE,2017,APO,arrasto de porta,active,7.4
PORTO DO MANGUE,2017,CMN,coleta manual,active,47.3
PORTO DO MANGUE,2017,CMP,compressor,active,25.8
PORTO DO MANGUE,2017,COQ,coqueiro,active,0.0
PORTO DO MANGUE,2017,CPL,covo peixe e lagosta,passive,1.6
PORTO DO MANGUE,2017,CUR,curral,passive,0.0
PORTO DO MANGUE,2017,CVL,covo lagosta,passive,4.8
PORTO DO MANGUE,2017,CVP,covo peixe,passive,55.2
PORTO DO MANGUE,2017,JER,jereré,active,0.9
PORTO DO MANGUE,2017,LCL,linha e covo lagosta,mixed,0.0
PORTO DO MANGUE,2017,LCP,linha e covo peixe,mixed,1.4
PORTO DO MANGUE,2017,LES,linha e espinhel,mixed,0.0
PORTO DO MANGUE,2017,LIJ,linha e jereré,mixed,0.0
PORTO DO MANGUE,2017,LIN,linha,passive,38.1
PORTO DO MANGUE,2017,LML,linha e mergulho livre,mixed,1.8
PORTO DO MANGUE,2017,LRE,linha e rede de espera,mixed,5.6
PORTO DO MANGUE,2017,MEL,mergulho livre,active,18.0
PORTO DO MANGUE,2017,PUC,puçá,active,0.9
PORTO DO MANGUE,2017,RAG,rede agulha,passive,0.9
PORTO DO MANGUE,2017,RCA,rede caçoeira,passive,2.8
PORTO DO MANGUE,2017,RES,rede de espera,passive,101.6
PORTO DO MANGUE,2017,RTP,rede de tapagem,passive,0.9
PORTO DO MANGUE,2017,SRD,sardinheira,passive,1.0
PORTO DO MANGUE,2017,TNR,traineira,active,134.9
PORTO DO MANGUE,2017,TRF,tarrafa,active,49.9
PORTO DO MANGUE,2017,TRM,tremalho,passive,19.6
PORTO DO MANGUE,2018,APA,arrasto de praia,active,3.1
PORTO DO MANGUE,2018,APO,arrasto de porta,active,6.7
PORTO DO MANGUE,2018,CMN,coleta manual,active,19.3
PORTO DO MANGUE,2018,CMP,compressor,active,11.3
PORTO DO MANGUE,2018,COQ,coqueiro,active,0.0
PORTO DO MANGUE,2018,CPL,covo peixe e lagosta,passive,0.0
PORTO DO MANGUE,2018,CUR,curral,passive,0.0
PORTO DO MANGUE,2018,CVL,covo lagosta,passive,0.0
PORTO DO MANGUE,2018,CVP,covo peixe,passive,15.4
PORTO DO MANGUE,2018,JER,jereré,active,0.3
PORTO DO MANGUE,2018,LES,linha e espinhel,mixed,0.0
PORTO DO MANGUE,2018,LIJ,linha e jereré,mixed,0.0
PORTO DO MANGUE,2018,LIN,linha,passive,12.2
PORTO DO MANGUE,2018,LRE,linha e rede de espera,mixed,0.0
PORTO DO MANGUE,2018,MEL,mergulho livre,active,9.3
PORTO DO MANGUE,2018,PUC,puçá,active,0.0
PORTO DO MANGUE,2018,RAG,rede agulha,passive,0.3
PORTO DO MANGUE,2018,RCA,rede caçoeira,passive,0.4
PORTO DO MANGUE,2018,RES,rede de espera,passive,48.2
PORTO DO MANGUE,2018,RTP,rede de tapagem,passive,0.0
PORTO DO MANGUE,2018,SRD,sardinheira,passive,0.0
PORTO DO MANGUE,2018,TNR,traineira,active,21.8
PORTO DO MANGUE,2018,TRF,tarrafa,active,2.1
PORTO DO MANGUE,2018,TRM,tremalho,passive,0.0
PORTO DO MANGUE,2019,APA,arrasto de praia,active,12.4
PORTO DO MANGUE,2019,APO,arrasto de porta,active,21.8
PORTO DO MANGUE,2019,CMN,coleta manual,active,51.0
PORTO DO MANGUE,2019,CMP,compressor,active,28.1
PORTO DO MANGUE,2019,COQ,coqueiro,active,0.0
PORTO DO MANGUE,2019,CPL,covo peixe e lagosta,passive,2.0
PORTO DO MANGUE,2019,CUR,curral,passive,0.0
PORTO DO MANGUE,2019,CVL,covo lagosta,passive,0.0
PORTO DO MANGUE,2019,CVP,covo peixe,passive,15.9
PORTO DO MANGUE,2019,JER,jereré,active,8.2
PORTO DO MANGUE,2019,LCL,linha e covo lagosta,mixed,0.0
PORTO DO MANGUE,2019,LCP,linha e covo peixe,mixed,0.0
PORTO DO MANGUE,2019,LES,linha e espinhel,mixed,0.0
PORTO DO MANGUE,2019,LIJ,linha e jereré,mixed,0.0
PORTO DO MANGUE,2019,LIN,linha,passive,32.2
PORTO DO MANGUE,2019,LML,linha e mergulho livre,mixed,0.0
PORTO DO MANGUE,2019,LRE,linha e rede de espera,mixed,0.0
PORTO DO MANGUE,2019,MEL,mergulho livre,active,20.3
PORTO DO MANGUE,2019,PUC,puçá,active,0.0
PORTO DO MANGUE,2019,RAG,rede agulha,passive,0.3
PORTO DO MANGUE,2019,RCA,rede caçoeira,passive,1.7
PORTO DO MANGUE,2019,RES,rede de espera,passive,120.1
PORTO DO MANGUE,2019,RTP,rede de tapagem,passive,2.4
PORTO DO MANGUE,2019,SRD,sardinheira,passive,0.0
PORTO DO MANGUE,2019,TNR,traineira,active,72.0
PORTO DO MANGUE,2019,TRF,tarrafa,active,10.2
PORTO DO MANGUE,2019,TRM,tremalho,passive,0.0
PORTO DO MANGUE,2020,APA,arrasto de praia,active,0.8
PORTO DO MANGUE,2020,APO,arrasto de porta,active,17.3
PORTO DO MANGUE,2020,CMN,coleta manual,active,23.1
PORTO DO MANGUE,2020,CMP,compressor,active,26.3
PORTO DO MANGUE,2020,COQ,coqueiro,active,0.0
PORTO DO MANGUE,2020,CPL,covo peixe e lagosta,passive,0.0
PORTO DO MANGUE,2020,CUR,curral,passive,0.0
PORTO DO MANGUE,2020,CVL,covo lagosta,passive,0.1
PORTO DO MANGUE,2020,CVP,covo peixe,passive,20.7
PORTO DO MANGUE,2020,JER,jereré,active,1.3
PORTO DO MANGUE,2020,LCL,linha e covo lagosta,mixed,0.0
PORTO DO MANGUE,2020,LCP,linha e covo peixe,mixed,0.0
PORTO DO MANGUE,2020,LES,linha e espinhel,mixed,0.0
PORTO DO MANGUE,2020,LIJ,linha e jereré,mixed,0.0
PORTO DO MANGUE,2020,LIN,linha,passive,32.5
PORTO DO MANGUE,2020,LML,linha e mergulho livre,mixed,0.0
PORTO DO MANGUE,2020,LRE,linha e rede de espera,mixed,0.0
PORTO DO MANGUE,2020,MEL,mergulho livre,active,26.5
PORTO DO MANGUE,2020,PUC,puçá,active,0.0
PORTO DO MANGUE,2020,RAG,rede agulha,passive,9.7
PORTO DO MANGUE,2020,RCA,rede caçoeira,passive,0.1
PORTO DO MANGUE,2020,RES,rede de espera,passive,111.9
PORTO DO MANGUE,2020,RTP,rede de tapagem,passive,0.6
PORTO DO MANGUE,2020,SRD,sardinheira,passive,0.0
PORTO DO MANGUE,2020,TNR,traineira,active,41.0
PORTO DO MANGUE,2020,TRF,tarrafa,active,9.8
PORTO DO MANGUE,2020,TRM,tremalho,passive,0.0
PORTO DO MANGUE,2021,APA,arrasto de praia,active,0.0
PORTO DO MANGUE,2021,APO,arrasto de porta,active,5.1
PORTO DO MANGUE,2021,CMN,coleta manual,active,30.6
PORTO DO MANGUE,2021,CMP,compressor,active,31.9
PORTO DO MANGUE,2021,COQ,coqueiro,active,0.0
PORTO DO MANGUE,2021,CPL,covo peixe e lagosta,passive,0.9
PORTO DO MANGUE,2021,CUR,curral,passive,0.0
PORTO DO MANGUE,2021,CVL,covo lagosta,passive,0.0
PORTO DO MANGUE,2021,CVP,covo peixe,passive,35.6
PORTO DO MANGUE,2021,JER,jereré,active,0.4
PORTO DO MANGUE,2021,LCL,linha e covo lagosta,mixed,0.0
PORTO DO MANGUE,2021,LCP,linha e covo peixe,mixed,0.0
PORTO DO MANGUE,2021,LES,linha e espinhel,mixed,0.0
PORTO DO MANGUE,2021,LIJ,linha e jereré,mixed,0.0
PORTO DO MANGUE,2021,LIN,linha,passive,41.7
PORTO DO MANGUE,2021,LML,linha e mergulho livre,mixed,0.0
PORTO DO MANGUE,2021,LRE,linha e rede de espera,mixed,0.0
PORTO DO MANGUE,2021,MEL,mergulho livre,active,31.8
PORTO DO MANGUE,2021,PUC,puçá,active,0.0
PORTO DO MANGUE,2021,RAG,rede agulha,passive,1.4
PORTO DO MANGUE,2021,RCA,rede caçoeira,passive,0.4
PORTO DO MANGUE,2021,RES,rede de espera,passive,120.2
PORTO DO MANGUE,2021,RTP,rede de tapagem,passive,0.0
PORTO DO MANGUE,2021,SRD,sardinheira,passive,0.0
PORTO DO MANGUE,2021,TNR,traineira,active,45.2
PORTO DO MANGUE,2021,TRF,tarrafa,active,9.5
PORTO DO MANGUE,2021,TRM,tremalho,passive,0.0
PORTO DO MANGUE,2022,APO,arrasto de porta,active,1.5
PORTO DO MANGUE,2022,CMN,coleta manual,active,27.1
PORTO DO MANGUE,2022,CMP,compressor,active,30.3
PORTO DO MANGUE,2022,COQ,coqueiro,active,0.0
PORTO DO MANGUE,2022,CPL,covo peixe e lagosta,passive,0.0
PORTO DO MANGUE,2022,CUR,curral,passive,0.0
PORTO DO MANGUE,2022,CVL,covo lagosta,passive,0.0
PORTO DO MANGUE,2022,CVP,covo peixe,passive,48.6
PORTO DO MANGUE,2022,LES,linha e espinhel,mixed,0.0
PORTO DO MANGUE,2022,LIJ,linha e jereré,mixed,0.0
PORTO DO MANGUE,2022,LIN,linha,passive,280.7
PORTO DO MANGUE,2022,LML,linha e mergulho livre,mixed,0.0
PORTO DO MANGUE,2022,LRE,linha e rede de espera,mixed,0.0
PORTO DO MANGUE,2022,MEL,mergulho livre,active,22.7
PORTO DO MANGUE,2022,PUC,puçá,active,0.0
PORTO DO MANGUE,2022,RAG,rede agulha,passive,1.4
PORTO DO MANGUE,2022,RCA,rede caçoeira,passive,0.5
PORTO DO MANGUE,2022,RES,rede de espera,passive,167.0
PORTO DO MANGUE,2022,RTP,rede de tapagem,passive,0.6
PORTO DO MANGUE,2022,SRD,sardinheira,passive,0.0
PORTO DO MANGUE,2022,TNR,traineira,active,54.6
PORTO DO MANGUE,2022,TRF,tarrafa,active,7.3
PORTO DO MANGUE,2022,TRM,tremalho,passive,7.0
PORTO DO MANGUE,2023,APO,arrasto de porta,active,1.1
PORTO DO MANGUE,2023,CMN,coleta manual,active,44.1
PORTO DO MANGUE,2023,CMP,compressor,active,66.6
PORTO DO MANGUE,2023,COQ,coqueiro,active,0.0
PORTO DO MANGUE,2023,CPL,covo peixe e lagosta,passive,0.0
PORTO DO MANGUE,2023,CUR,curral,passive,0.0
PORTO DO MANGUE,2023,CVL,covo lagosta,passive,0.0
PORTO DO MANGUE,2023,CVP,covo peixe,passive,38.0
PORTO DO MANGUE,2023,JER,jereré,active,1.0
PORTO DO MANGUE,2023,LES,linha e espinhel,mixed,0.0
PORTO DO MANGUE,2023,LIJ,linha e jereré,mixed,0.0
PORTO DO MANGUE,2023,LIN,linha,passive,170.4
PORTO DO MANGUE,2023,LML,linha e mergulho livre,mixed,0.0
PORTO DO MANGUE,2023,LRE,linha e rede de espera,mixed,0.0
PORTO DO MANGUE,2023,MEL,mergulho livre,active,45.6
PORTO DO MANGUE,2023,PUC,puçá,active,0.0
PORTO DO MANGUE,2023,RAG,rede agulha,passive,0.6
PORTO DO MANGUE,2023,RCA,rede caçoeira,passive,3.2
PORTO DO MANGUE,2023,RES,rede de espera,passive,109.4
PORTO DO MANGUE,2023,RTP,rede de tapagem,passive,0.2
PORTO DO MANGUE,2023,SRD,sardinheira,passive,0.0
PORTO DO MANGUE,2023,TNR,traineira,active,54.5
PORTO DO MANGUE,2023,TRF,tarrafa,active,7.9
PORTO DO MANGUE,2023,TRM,tremalho,passive,3.4
PORTO DO MANGUE,2024,APO,arrasto de porta,active,6.7
PORTO DO MANGUE,2024,CMN,coleta manual,active,33.8
PORTO DO MANGUE,2024,CMP,compressor,active,37.6
PORTO DO MANGUE,2024,COQ,palha de coqueiro,passive,0.0
PORTO DO MANGUE,2024,CUR,curral,passive,0.0
PORTO DO MANGUE,2024,CVL,covo lagosta,passive,0.0
PORTO DO MANGUE,2024,CVP,covo peixe,passive,48.9
PORTO DO MANGUE,2024,ESP,espinhel,passive,0.0
PORTO DO MANGUE,2024,LES,linha e espinhel,mixed,0.0
PORTO DO MANGUE,2024,LIJ,linha e jereré,mixed,0.0
PORTO DO MANGUE,2024,LIN,linha,passive,161.3
PORTO DO MANGUE,2024,LML,linha e mergulho livre,mixed,0.0
PORTO DO MANGUE,2024,LRE,linha e rede de espera,mixed,0.0
PORTO DO MANGUE,2024,MEL,mergulho livre,active,13.4
PORTO DO MANGUE,2024,PUC,puçá,active,0.0
PORTO DO MANGUE,2024,RAG,rede agulha,passive,0.3
PORTO DO MANGUE,2024,REC,rede caçoeira,passive,0.2
PORTO DO MANGUE,2024,RES,rede de espera,passive,87.2
PORTO DO MANGUE,2024,RTP,rede de tapagem,passive,0.0
PORTO DO MANGUE,2024,SRD,sardinheira,passive,0.0
PORTO DO MANGUE,2024,TRF,tarrafa,active,3.4
PORTO DO MANGUE,2024,TRM,tremalho,passive,0.2
TIBAU,2008,CVL,covo lagosta,passive,2.44
TIBAU,2008,LIN,linha,passive,0.12
TIBAU,2009,APA,arrasto de praia,active,0.0
TIBAU,2009,APO,arrasto de porta,active,2.1364
TIBAU,2009,CMN,coleta manual,active,0.0
TIBAU,2009,CMP,compressor,active,0.0
TIBAU,2009,CUR,curral,passive,0.0
TIBAU,2009,CVL,covo lagosta,passive,0.0
TIBAU,2009,CVP,covo peixe,passive,0.0
TIBAU,2009,ESP,espinhel,passive,0.0
TIBAU,2009,LCP,linha e covo peixe,mixed,0.0
TIBAU,2009,LIJ,linha e jereré,passive,0.0
TIBAU,2009,LIN,linha,passive,3.8217
TIBAU,2009,MEL,mergulho livre,active,0.0
TIBAU,2009,PUC,puçá/mangote,active,0.0
TIBAU,2009,RAG,rede agulha,passive,0.0
TIBAU,2009,RCA,rede caçoeira,passive,20.5209
TIBAU,2009,RES,rede de espera,passive,9.7881
TIBAU,2009,RTP,rede de tapagem,passive,0.0
TIBAU,2009,SRD,sardinheira,active,0.0
TIBAU,2009,TNR,tainheira,active,0.0
TIBAU,2009,TRF,tarrafa,active,0.0
TIBAU,2009,TRM,tresmalho,passive,0.0
TIBAU,2010,APA,arrasto de praia,active,1.792
TIBAU,2010,APO,arrasto de porta,active,0.15
TIBAU,2010,CMN,coleta manual,active,0.0
TIBAU,2010,CMP,compressor,active,0.0
TIBAU,2010,CUR,curral,passive,0.0
TIBAU,2010,CVL,covo lagosta,passive,3.445
TIBAU,2010,CVP,covo peixe,passive,0.116
TIBAU,2010,ESP,espinhel,passive,0.0
TIBAU,2010,LCP,linha e covo peixe,passive,0.0
TIBAU,2010,LES,linha e espinhel,passive,0.0
TIBAU,2010,LIJ,linha e jereré,passive,0.0
TIBAU,2010,LIN,linha,passive,7.837
TIBAU,2010,LRE,linha e rede de espera,passive,0.0
TIBAU,2010,MEL,mergulho livre,active,0.0
TIBAU,2010,PUC,puçá,active,0.0
TIBAU,2010,RAG,rede de agulha,passive,0.0
TIBAU,2010,RCA,rede caçoeira,passive,8.436
TIBAU,2010,RES,rede de espera,passive,17.744
TIBAU,2010,RTP,rede de tapagem,passive,0.0
TIBAU,2010,SRD,sardinheira,active,0.0
TIBAU,2010,TNR,tainheira,active,0.0
TIBAU,2010,TRF,tarrafa,active,0.0
TIBAU,2010,TRM,tresmalho,passive,0.0
TIBAU,2011,APA,arrasto de praia,active,0.523
TIBAU,2011,APO,arrasto de porta,active,0.312
TIBAU,2011,CPL,covo peixe e lagosta,passive,0.451
TIBAU,2011,CVL,covo lagosta,passive,12.723
TIBAU,2011,CVP,covo peixe,passive,0.041
TIBAU,2011,LCL,linha e covo lagosta,mixed,0.44
TIBAU,2011,LIN,linha,passive,7.43
TIBAU,2011,RCA,rede caçoeira,passive,3.621
TIBAU,2011,RES,rede de espera,passive,13.403
TIBAU,2011,TRM,tremalho,passive,3.9
TIBAU,2012,APA,arrasto de praia,active,0.0
TIBAU,2012,APO,arrasto de porta,active,0.0
TIBAU,2012,CMN,coleta manual,active,0.0
TIBAU,2012,CMP,compressor,active,0.0
TIBAU,2012,CPL,covo peixe e lagosta,passive,0.7
TIBAU,2012,CUR,curral,passive,0.0
TIBAU,2012,CVL,covo lagosta,passive,18.0
TIBAU,2012,CVP,covo peixe,passive,0.4
TIBAU,2012,JER,jereré,active,0.0
TIBAU,2012,LCL,linha e covo lagosta,mixed,0.7999999999999999
TIBAU,2012,LCP,linha e covo peixe,mixed,0.0
TIBAU,2012,LES,linha e espinhel,mixed,0.0
TIBAU,2012,LIJ,linha e jereré,mixed,0.0
TIBAU,2012,LIN,linha,passive,3.8
TIBAU,2012,LML,linha e mergulho livre,mixed,0.0
TIBAU,2012,LRE,linha e rede de espera,mixed,0.0
TIBAU,2012,MEL,mergulho livre,active,0.0
TIBAU,2012,PUC,puçá,active,0.0
TIBAU,2012,RAG,rede agulha,passive,0.0
TIBAU,2012,RCA,rede caçoeira,passive,0.0
TIBAU,2012,RES,rede de espera,passive,11.5
TIBAU,2012,RTP,rede de tapagem,passive,0.0
TIBAU,2012,SRD,sardinheira,passive,0.0
TIBAU,2012,TNR,traineira,active,0.0
TIBAU,2012,TRF,tarrafa,active,0.0
TIBAU,2012,TRM,tremalho,passive,0.7
TIBAU,2013,APA,arrasto de praia,active,0.0
TIBAU,2013,APO,arrasto de porta,active,0.0
TIBAU,2013,CMN,coleta manual,active,0.0
TIBAU,2013,CMP,compressor,active,0.0
TIBAU,2013,CPL,covo peixe e lagosta,passive,0.0
TIBAU,2013,CUR,curral,passive,0.0
TIBAU,2013,CVL,covo lagosta,passive,25.9
TIBAU,2013,CVP,covo peixe,passive,0.2
TIBAU,2013,ESP,espinhel,passive,0.0
TIBAU,2013,JER,jereré,active,0.0
TIBAU,2013,LCL,linha e covo lagosta,passive,0.0
TIBAU,2013,LCP,linha e covo peixe,passive,0.0
TIBAU,2013,LES,linha e espinhel,passive,0.0
TIBAU,2013,LIJ,linha e jereré,passive,0.0
TIBAU,2013,LIN,linha,passive,1.8
TIBAU,2013,LML,linha e mergulho livre,mixed,0.0
TIBAU,2013,LRE,linha e rede de espera,passive,0.0
TIBAU,2013,MEL,mergulho livre,active,0.0
TIBAU,2013,PUC,puçá,active,0.0
TIBAU,2013,RAG,rede agulha,passive,0.0
TIBAU,2013,RCA,rede caçoeira,passive,0.0
TIBAU,2013,RES,rede de espera,passive,11.3
TIBAU,2013,RTP,rede de tapagem,passive,0.0
TIBAU,2013,SRD,sardinheira,active,0.0
TIBAU,2013,TNR,tainheira,active,0.0
TIBAU,2013,TRF,tarrafa,active,0.0
TIBAU,2013,TRM,tresmalho,passive,2.2
TIBAU,2014,APA,arrasto de praia,active,0.0
TIBAU,2014,APO,arrasto de porta,active,0.0
TIBAU,2014,CMN,coleta manual,active,0.0
TIBAU,2014,CMP,compressor,active,0.0
TIBAU,2014,CPL,covo peixe e lagosta,passive,0.0
TIBAU,2014,CUR,curral,passive,0.0
TIBAU,2014,CVL,covo lagosta,passive,6.3
TIBAU,2014,CVP,covo peixe,passive,0.0
TIBAU,2014,JER,jereré,active,0.0
TIBAU,2014,LCP,linha e covo peixe,mixed,0.0
TIBAU,2014,LES,linha e espinhel,mixed,0.0
TIBAU,2014,LIJ,linha e jereré,mixed,0.0
TIBAU,2014,LIN,linha,passive,1.1
TIBAU,2014,LML,linha e mergulho livre,mixed,0.0
TIBAU,2014,LRE,linha e rede de espera,mixed,0.0
TIBAU,2014,MEL,mergulho livre,active,0.0
TIBAU,2014,PUC,puçá,active,0.0
TIBAU,2014,RAG,rede agulha,passive,0.0
TIBAU,2014,RCA,rede caçoeira,passive,0.0
TIBAU,2014,RES,rede de espera,passive,4.5
TIBAU,2014,RTP,rede de tapagem,passive,0.0
TIBAU,2014,SRD,sardinheira,passive,0.0
TIBAU,2014,TNR,traineira,active,0.0
TIBAU,2014,TRF,tarrafa,active,0.0
TIBAU,2014,TRM,tremalho,passive,0.5
TIBAU,2015,APA,arrasto de praia,active,0.0
TIBAU,2015,APO,arrasto de porta,active,0.0
TIBAU,2015,CMN,coleta manual,active,0.0
TIBAU,2015,CMP,compressor,active,0.0
TIBAU,2015,COQ,coqueiro,active,0.0
TIBAU,2015,CPL,covo peixe e lagosta,passive,0.0
TIBAU,2015,CUR,curral,passive,0.0
TIBAU,2015,CVL,covo lagosta,passive,10.4
TIBAU,2015,CVP,covo peixe,passive,0.0
TIBAU,2015,JER,jereré,active,0.0
TIBAU,2015,LCL,linha e covo lagosta,mixed,0.0
TIBAU,2015,LCP,linha e covo peixe,mixed,0.0
TIBAU,2015,LES,linha e espinhel,mixed,0.0
TIBAU,2015,LIJ,linha e jereré,mixed,0.0
TIBAU,2015,LIN,linha,passive,1.6
TIBAU,2015,LRE,linha e rede de espera,mixed,0.0
TIBAU,2015,MEL,mergulho livre,active,0.0
TIBAU,2015,PUC,puçá,active,0.0
TIBAU,2015,RAG,rede agulha,passive,0.0
TIBAU,2015,RCA,rede caçoeira,passive,0.0
TIBAU,2015,RES,rede de espera,passive,4.7
TIBAU,2015,RTP,rede de tapagem,passive,0.0
TIBAU,2015,SRD,sardinheira,passive,0.0
TIBAU,2015,TNR,traineira,active,0.0
TIBAU,2015,TRF,tarrafa,active,0.0
TIBAU,2015,TRM,tremalho,passive,0.0
TIBAU,2016,APA,arrasto de praia,active,0.0
TIBAU,2016,APO,arrasto de porta,active,0.0
TIBAU,2016,CMN,coleta manual,active,0.0
TIBAU,2016,CMP,compressor,active,0.0
TIBAU,2016,COQ,coqueiro,active,0.0
TIBAU,2016,CPL,covo peixe e lagosta,passive,0.0
TIBAU,2016,CUR,curral,passive,0.0
TIBAU,2016,CVL,covo lagosta,passive,19.8
TIBAU,2016,CVP,covo peixe,passive,0.0
TIBAU,2016,JER,jereré,active,0.0
TIBAU,2016,LCL,linha e covo lagosta,mixed,0.2
TIBAU,2016,LCP,linha e covo peixe,mixed,0.0
TIBAU,2016,LES,linha e espinhel,mixed,0.0
TIBAU,2016,LIJ,linha e jereré,mixed,0.0
TIBAU,2016,LIN,linha,passive,2.5
TIBAU,2016,LML,linha e mergulho livre,mixed,0.0
TIBAU,2016,LRE,linha e rede de espera,mixed,0.0
TIBAU,2016,MEL,mergulho livre,active,0.0
TIBAU,2016,PUC,puçá,active,0.0
TIBAU,2016,RAG,rede agulha,passive,0.0
TIBAU,2016,RCA,rede caçoeira,passive,0.0
TIBAU,2016,RES,rede de espera,passive,12.0
TIBAU,2016,RTP,rede de tapagem,passive,0.0
TIBAU,2016,SRD,sardinheira,passive,0.0
TIBAU,2016,TNR,traineira,active,0.0
TIBAU,2016,TRF,tarrafa,active,0.0
TIBAU,2016,TRM,tremalho,passive,0.7
TIBAU,2017,APA,arrasto de praia,active,0.0
TIBAU,2017,APO,arrasto de porta,active,0.0
TIBAU,2017,CMN,coleta manual,active,0.0
TIBAU,2017,CMP,compressor,active,0.0
TIBAU,2017,COQ,coqueiro,active,0.0
TIBAU,2017,CPL,covo peixe e lagosta,passive,0.0
TIBAU,2017,CUR,curral,passive,0.0
TIBAU,2017,CVL,covo lagosta,passive,20.4
TIBAU,2017,CVP,covo peixe,passive,0.1
TIBAU,2017,JER,jereré,active,0.0
TIBAU,2017,LCL,linha e covo lagosta,mixed,0.0
TIBAU,2017,LCP,linha e covo peixe,mixed,0.0
TIBAU,2017,LES,linha e espinhel,mixed,0.0
TIBAU,2017,LIJ,linha e jereré,mixed,0.0
TIBAU,2017,LIN,linha,passive,2.2
TIBAU,2017,LML,linha e mergulho livre,mixed,0.0
TIBAU,2017,LRE,linha e rede de espera,mixed,0.0
TIBAU,2017,MEL,mergulho livre,active,0.0
TIBAU,2017,PUC,puçá,active,0.0
TIBAU,2017,RAG,rede agulha,passive,0.0
TIBAU,2017,RCA,rede caçoeira,passive,0.0
TIBAU,2017,RES,rede de espera,passive,9.4
TIBAU,2017,RTP,rede de tapagem,passive,0.0
TIBAU,2017,SRD,sardinheira,passive,0.0
TIBAU,2017,TNR,traineira,active,0.0
TIBAU,2017,TRF,tarrafa,active,0.0
TIBAU,2017,TRM,tremalho,passive,1.2
TIBAU,2018,APA,arrasto de praia,active,0.0
TIBAU,2018,APO,arrasto de porta,active,0.0
TIBAU,2018,CMN,coleta manual,active,0.0
TIBAU,2018,CMP,compressor,active,0.0
TIBAU,2018,COQ,coqueiro,active,0.0
TIBAU,2018,CPL,covo peixe e lagosta,passive,0.0
TIBAU,2018,CUR,curral,passive,0.0
TIBAU,2018,CVL,covo lagosta,passive,24.1
TIBAU,2018,CVP,covo peixe,passive,0.0
TIBAU,2018,JER,jereré,active,0.0
TIBAU,2018,LES,linha e espinhel,mixed,0.0
TIBAU,2018,LIJ,linha e jereré,mixed,0.0
TIBAU,2018,LIN,linha,passive,2.6
TIBAU,2018,LRE,linha e rede de espera,mixed,0.0
TIBAU,2018,MEL,mergulho livre,active,0.0
TIBAU,2018,PUC,puçá,active,0.0
TIBAU,2018,RAG,rede agulha,passive,0.0
TIBAU,2018,RCA,rede caçoeira,passive,0.0
TIBAU,2018,RES,rede de espera,passive,7.4
TIBAU,2018,RTP,rede de tapagem,passive,0.0
TIBAU,2018,SRD,sardinheira,passive,0.0
TIBAU,2018,TNR,traineira,active,0.0
TIBAU,2018,TRF,tarrafa,active,0.0
TIBAU,2018,TRM,tremalho,passive,0.0
TIBAU,2019,APA,arrasto de praia,active,1.5
TIBAU,2019,APO,arrasto de porta,active,0.0
TIBAU,2019,CMN,coleta manual,active,0.0
TIBAU,2019,CMP,compressor,active,0.0
TIBAU,2019,COQ,coqueiro,active,0.0
TIBAU,2019,CPL,covo peixe e lagosta,passive,0.7
TIBAU,2019,CUR,curral,passive,0.0
TIBAU,2019,CVL,covo lagosta,passive,22.7
TIBAU,2019,CVP,covo peixe,passive,0.0
TIBAU,2019,JER,jereré,active,0.0
TIBAU,2019,LCL,linha e covo lagosta,mixed,0.0
TIBAU,2019,LCP,linha e covo peixe,mixed,0.0
TIBAU,2019,LES,linha e espinhel,mixed,0.0
TIBAU,2019,LIJ,linha e jereré,mixed,0.0
TIBAU,2019,LIN,linha,passive,0.3
TIBAU,2019,LML,linha e mergulho livre,mixed,0.0
TIBAU,2019,LRE,linha e rede de espera,mixed,0.0
TIBAU,2019,MEL,mergulho livre,active,0.0
TIBAU,2019,PUC,puçá,active,0.0
TIBAU,2019,RAG,rede agulha,passive,0.0
