local,year,species,sp_production_ton
GUAMARE,2015,Camurim,0.5
GUAMARE,2015,Camurupim,0.1
GUAMARE,2015,Cangulo,0.0
GUAMARE,2015,Caranguejo,12.6
GUAMARE,2015,Carapeba,2.7
GUAMARE,2015,Carauna,0.0
GUAMARE,2015,Cavala,2.4
GUAMARE,2015,Caçao,0.5
GUAMARE,2015,Cioba,0.9
GUAMARE,2015,Cururuca,0.2
GUAMARE,2015,Dentao,1.2
GUAMARE,2015,Dourado,1.4
GUAMARE,2015,Espada,0.5
GUAMARE,2015,Garabebeu,0.0
GUAMARE,2015,Garajuba,2.6
GUAMARE,2015,Garoupa,0.6
GUAMARE,2015,Guaiuba,6.1
GUAMARE,2015,Lagosta,0.0
GUAMARE,2015,Marisco,0.1
GUAMARE,2015,Outros,7.8
GUAMARE,2015,Ova Voador,2.4
GUAMARE,2015,Pargo,0.5
GUAMARE,2015,Paru,1.1
GUAMARE,2015,Peixe Galo,0.2
GUAMARE,2015,Peixe Voador,2.1
GUAMARE,2015,Pescada,0.3
GUAMARE,2015,Pirauna,0.0
GUAMARE,2015,Polvo,0.0
GUAMARE,2015,Salema,2.3
GUAMARE,2015,Saramunete,0.0
GUAMARE,2015,Sardinha,1.4
GUAMARE,2015,Serra,2.4
GUAMARE,2015,Siri,0.2
GUAMARE,2015,Sirigado,0.7
GUAMARE,2015,Tainha,31.7
GUAMARE,2015,Tilapia,0.0
GUAMARE,2015,Ubarana,0.0
GUAMARE,2015,Xareu,0.1
GUAMARE,2016,Agulha,11.7
GUAMARE,2016,Albacora,1.0
GUAMARE,2016,Arabaiana,1.0
GUAMARE,2016,Ariaco,0.9
GUAMARE,2016,Arraia,5.8
GUAMARE,2016,Bagre,6.9
GUAMARE,2016,Biquara,2.8
GUAMARE,2016,Bonito,3.2
GUAMARE,2016,Buzios,1.5
GUAMARE,2016,Caico,18.7
GUAMARE,2016,Camarao,0.9
GUAMARE,2016,Camurim,0.9
GUAMARE,2016,Camurupim,0.1
GUAMARE,2016,Caranguejo,22.4
GUAMARE,2016,Carapeba,4.6
GUAMARE,2016,Cavala,3.3
GUAMARE,2016,Caçao,0.9
GUAMARE,2016,Cioba,1.4
GUAMARE,2016,Cururuca,1.1
GUAMARE,2016,Dentao,1.6
GUAMARE,2016,Dourado,4.8
GUAMARE,2016,Espada,8.0
GUAMARE,2016,Garabebeu,0.1
GUAMARE,2016,Garajuba,4.8
GUAMARE,2016,Garoupa,0.4
GUAMARE,2016,Guaiuba,12.5
GUAMARE,2016,Lagosta,1.4
GUAMARE,2016,Marisco,0.2
GUAMARE,2016,Outros,17.6
GUAMARE,2016,Ova Voador,4.1
GUAMARE,2016,Pargo,2.1
GUAMARE,2016,Paru,1.4
GUAMARE,2016,Peixe Galo,0.0
GUAMARE,2016,Peixe Voador,7.2
GUAMARE,2016,Pescada,2.3
GUAMARE,2016,Polvo,0.0
GUAMARE,2016,Salema,4.0
GUAMARE,2016,Sardinha,1.2
GUAMARE,2016,Serra,4.9
GUAMARE,2016,Siri,0.2
GUAMARE,2016,Sirigado,0.8
GUAMARE,2016,Tainha,60.2
GUAMARE,2016,Tilapia,0.0
GUAMARE,2017,Agulha,11.3
GUAMARE,2017,Albacora,58.7
GUAMARE,2017,Arabaiana,0.5
GUAMARE,2017,Ariaco,10.6
GUAMARE,2017,Bagre,1.8
GUAMARE,2017,Biquara,11.8
GUAMARE,2017,Bonito,10.1
GUAMARE,2017,Buzios,1.5
GUAMARE,2017,Caico,20.0
GUAMARE,2017,Camarao,1.3
GUAMARE,2017,Camurim,1.4
GUAMARE,2017,Camurupim,0.1
GUAMARE,2017,Caranguejo,25.4
GUAMARE,2017,Carapeba,5.3
GUAMARE,2017,Cavala,3.5
GUAMARE,2017,Caçao,1.0
GUAMARE,2017,Cururuca,1.5
GUAMARE,2017,Dentao,2.3
GUAMARE,2017,Dourado,2.6
GUAMARE,2017,Garabebeu,0.1
GUAMARE,2017,Garajuba,1.3
GUAMARE,2017,Garoupa,0.5
GUAMARE,2017,Guaiuba,5.4
GUAMARE,2017,Lagosta,3.6
GUAMARE,2017,Marisco,0.4
GUAMARE,2017,Outros,0.9
GUAMARE,2017,Pargo,0.9
GUAMARE,2017,Paru,1.9
GUAMARE,2017,Peixe Galo,0.0
GUAMARE,2017,Peixe Voador,4.3
GUAMARE,2017,Polvo,0.0
GUAMARE,2017,Salema,4.1
GUAMARE,2017,Sardinha,18.3
GUAMARE,2017,Serra,3.7
GUAMARE,2017,Siri,0.2
GUAMARE,2017,Sirigado,1.2
GUAMARE,2017,Tainha,12.5
GUAMARE,2017,Tilapia,0.0
GUAMARE,2018,Agulha,6.9
GUAMARE,2018,Agulhao,0.1
GUAMARE,2018,Albacora,0.2
GUAMARE,2018,Arabaiana,0.3
GUAMARE,2018,Ariaco,0.4
GUAMARE,2018,Arraia,0.2
GUAMARE,2018,Bagre,3.7
GUAMARE,2018,Beijupira,0.0
GUAMARE,2018,Bicuda,0.1
GUAMARE,2018,Biquara,0.3
GUAMARE,2018,Bonito,2.5
GUAMARE,2018,Budiao,0.0
GUAMARE,2018,Buzios,0.3
GUAMARE,2018,Caico,5.8
GUAMARE,2018,Camarao,0.0
GUAMARE,2018,Camurim,0.4
GUAMARE,2018,Camurupim,0.0
GUAMARE,2018,Cangulo,0.0
GUAMARE,2018,Caranguejo,10.6
GUAMARE,2018,Carapeba,2.0
GUAMARE,2018,Carauna,0.0
GUAMARE,2018,Cavala,0.6
GUAMARE,2018,Caçao,0.1
GUAMARE,2018,Cioba,0.4
GUAMARE,2018,Cururuca,0.3
GUAMARE,2018,Dentao,0.8
GUAMARE,2018,Dourado,0.1
GUAMARE,2018,Espada,2.0
GUAMARE,2018,Garabebeu,0.0
GUAMARE,2018,Garajuba,5.9
GUAMARE,2018,Garoupa,0.0
GUAMARE,2018,Guaiuba,2.9
GUAMARE,2018,Lagosta,0.1
GUAMARE,2018,Marisco,27.4
GUAMARE,2018,Outros,2.2
GUAMARE,2018,Ova Voador,0.5
GUAMARE,2018,Pampo,0.1
GUAMARE,2018,Pargo,0.5
GUAMARE,2018,Paru,2.4
GUAMARE,2018,Peixe Galo,0.1
GUAMARE,2018,Peixe Voador,0.3
GUAMARE,2018,Pescada,2.2
GUAMARE,2018,Pirauna,0.0
GUAMARE,2018,Polvo,0.0
GUAMARE,2018,Salema,3.3
GUAMARE,2018,Sardinha,0.7
GUAMARE,2018,Serra,1.6
GUAMARE,2018,Siri,0.2
GUAMARE,2018,Sirigado,0.4
GUAMARE,2018,Tainha,22.4
GUAMARE,2018,Tilapia,0.0
GUAMARE,2018,Ubarana,0.0
GUAMARE,2018,Xareu,0.4
GUAMARE,2019,Agulha,14.7
GUAMARE,2019,Agulhao,0.13
GUAMARE,2019,Albacora,0.92
GUAMARE,2019,Arabaiana,0.55
GUAMARE,2019,Ariaco,3.46
GUAMARE,2019,Arraia,0.82
GUAMARE,2019,Bagre,6.83
GUAMARE,2019,Beijupira,0.29
GUAMARE,2019,Bicuda,1.07
GUAMARE,2019,Biquara,11.25
GUAMARE,2019,Bonito,6.44
GUAMARE,2019,Budiao,3.27
GUAMARE,2019,Buzios,0.33
GUAMARE,2019,Caico,18.55
GUAMARE,2019,Camarao,0.21
GUAMARE,2019,Camurim,0.24
GUAMARE,2019,Camurupim,0.3
GUAMARE,2019,Cangulo,0.0
GUAMARE,2019,Caranguejo,13.31
GUAMARE,2019,Carapeba,5.78
GUAMARE,2019,Carauna,1.85
GUAMARE,2019,Cavala,2.82
GUAMARE,2019,Caçao,0.66
GUAMARE,2019,Cioba,2.35
GUAMARE,2019,Cururuca,0.84
GUAMARE,2019,Dentao,1.93
GUAMARE,2019,Dourado,1.27
GUAMARE,2019,Espada,3.01
GUAMARE,2019,Garabebeu,0.01
GUAMARE,2019,Garajuba,3.15
GUAMARE,2019,Garoupa,0.4
GUAMARE,2019,Guaiuba,7.74
GUAMARE,2019,Lagosta,0.0
GUAMARE,2019,Marisco,91.81
GUAMARE,2019,Outros,11.67
GUAMARE,2019,Ova Voador,2.65
GUAMARE,2019,Pampo,0.97
GUAMARE,2019,Pargo,1.7
GUAMARE,2019,Paru,2.24
GUAMARE,2019,Peixe Galo,1.23
GUAMARE,2019,Peixe Voador,0.42
GUAMARE,2019,Pescada,6.47
GUAMARE,2019,Pirauna,1.54
GUAMARE,2019,Polvo,0.0
GUAMARE,2019,Salema,2.36
GUAMARE,2019,Saramunete,0.79
GUAMARE,2019,Sardinha,1.94
GUAMARE,2019,Serra,4.48
GUAMARE,2019,Siri,0.26
GUAMARE,2019,Sirigado,0.75
GUAMARE,2019,Tainha,41.48
GUAMARE,2019,Tilapia,0.12
GUAMARE,2019,Ubarana,0.14
GUAMARE,2019,Xareu,8.87
GUAMARE,2020,Agulha,17.86
GUAMARE,2020,Agulhao,0.08
GUAMARE,2020,Albacora,2.82
GUAMARE,2020,Arabaiana,1.47
GUAMARE,2020,Ariaco,1.48
GUAMARE,2020,Arraia,0.79
GUAMARE,2020,Bagre,8.34
GUAMARE,2020,Beijupira,0.07
GUAMARE,2020,Bicuda,0.31
GUAMARE,2020,Biquara,1.01
GUAMARE,2020,Bonito,6.4
GUAMARE,2020,Budiao,0.0
GUAMARE,2020,Buzios,0.18
GUAMARE,2020,Caico,11.78
GUAMARE,2020,Camarao,0.92
GUAMARE,2020,Camurim,0.14
GUAMARE,2020,Camurupim,0.21
GUAMARE,2020,Cangulo,0.0
GUAMARE,2020,Caranguejo,10.05
GUAMARE,2020,Carapeba,2.95
GUAMARE,2020,Carauna,0.01
GUAMARE,2020,Cavala,2.29
GUAMARE,2020,Caçao,0.65
GUAMARE,2020,Cioba,0.87
GUAMARE,2020,Cururuca,0.69
GUAMARE,2020,Dentao,0.86
GUAMARE,2020,Dourado,1.18
GUAMARE,2020,Espada,3.82
GUAMARE,2020,Garabebeu,4.94
GUAMARE,2020,Garajuba,5.23
GUAMARE,2020,Garoupa,0.14
GUAMARE,2020,Guaiuba,1.76
GUAMARE,2020,Lagosta,0.0
GUAMARE,2020,Marisco,34.96
GUAMARE,2020,Outros,7.41
GUAMARE,2020,Ova Voador,3.79
GUAMARE,2020,Pampo,0.51
GUAMARE,2020,Pargo,3.1
GUAMARE,2020,Paru,0.7
GUAMARE,2020,Peixe Galo,0.08
GUAMARE,2020,Peixe Voador,2.13
GUAMARE,2020,Pescada,1.1
GUAMARE,2020,Pirauna,0.0
GUAMARE,2020,Polvo,0.0
GUAMARE,2020,Salema,1.44
GUAMARE,2020,Saramunete,0.0
GUAMARE,2020,Sardinha,1.38
GUAMARE,2020,Serra,6.52
GUAMARE,2020,Siri,0.04
GUAMARE,2020,Sirigado,0.6
GUAMARE,2020,Tainha,31.73
GUAMARE,2020,Tilapia,0.01
GUAMARE,2020,Ubarana,0.19
GUAMARE,2020,Xareu,3.79
GUAMARE,2021,Agulha,10.42
GUAMARE,2021,Agulhao,0.2
GUAMARE,2021,Albacora,1.71
GUAMARE,2021,Arabaiana,1.97
GUAMARE,2021,Ariaco,0.75
GUAMARE,2021,Arraia,2.58
GUAMARE,2021,Bagre,4.08
GUAMARE,2021,Beijupira,0.03
GUAMARE,2021,Bicuda,0.04
GUAMARE,2021,Biquara,1.83
GUAMARE,2021,Bonito,4.56
GUAMARE,2021,Budiao,0.0
GUAMARE,2021,Buzios,8.22
GUAMARE,2021,Caico,7.49
GUAMARE,2021,Camarao,0.47
GUAMARE,2021,Camurim,0.24
GUAMARE,2021,Camurupim,0.3
GUAMARE,2021,Cangulo,0.01
GUAMARE,2021,Caranguejo,14.22
GUAMARE,2021,Carapeba,4.74
GUAMARE,2021,Carauna,0.0
GUAMARE,2021,Cavala,7.75
GUAMARE,2021,Caçao,0.86
GUAMARE,2021,Cioba,0.91
GUAMARE,2021,Cururuca,0.85
GUAMARE,2021,Dentao,1.02
GUAMARE,2021,Dourado,1.26
GUAMARE,2021,Espada,0.17
GUAMARE,2021,Garabebeu,0.63
GUAMARE,2021,Garajuba,2.16
GUAMARE,2021,Garoupa,2.42
GUAMARE,2021,Guaiuba,5.86
GUAMARE,2021,Lagosta,0.0
GUAMARE,2021,Marisco,51.92
GUAMARE,2021,Outros,8.98
GUAMARE,2021,Ova Voador,9.68
GUAMARE,2021,Pampo,0.32
GUAMARE,2021,Pargo,1.35
GUAMARE,2021,Paru,0.43
GUAMARE,2021,Peixe Galo,0.14
GUAMARE,2021,Peixe Voador,4.17
GUAMARE,2021,Pescada,0.41
GUAMARE,2021,Pirauna,0.0
GUAMARE,2021,Polvo,0.0
GUAMARE,2021,Salema,1.64
GUAMARE,2021,Saramunete,0.0
GUAMARE,2021,Sardinha,0.07
GUAMARE,2021,Serra,2.18
GUAMARE,2021,Siri,0.05
GUAMARE,2021,Sirigado,0.22
GUAMARE,2021,Tainha,33.09
GUAMARE,2021,Tilapia,0.03
GUAMARE,2021,Ubarana,0.28
GUAMARE,2021,Xareu,0.73
GUAMARE,2022,Agulha,18.81
GUAMARE,2022,Agulhao,0.2
GUAMARE,2022,Albacora,4.34
GUAMARE,2022,Arabaiana,1.3
GUAMARE,2022,Ariaco,3.38
GUAMARE,2022,Arraia,2.36
GUAMARE,2022,Bagre,8.15
GUAMARE,2022,Beijupira,0.02
GUAMARE,2022,Bicuda,0.29
GUAMARE,2022,Biquara,4.43
GUAMARE,2022,Bonito,4.39
GUAMARE,2022,Budiao,0.0
GUAMARE,2022,Buzios,10.94
GUAMARE,2022,Caico,11.25
GUAMARE,2022,Camarao,0.4
GUAMARE,2022,Camurim,0.0
GUAMARE,2022,Camurupim,0.2
GUAMARE,2022,Cangulo,0.0
GUAMARE,2022,Caranguejo,7.7
GUAMARE,2022,Carapeba,4.4
GUAMARE,2022,Carauna,0.0
GUAMARE,2022,Cavala,8.6
GUAMARE,2022,Caçao,1.1
GUAMARE,2022,Cioba,3.3
GUAMARE,2022,Cururuca,2.4
GUAMARE,2022,Dentao,1.4
GUAMARE,2022,Dourado,2.2
GUAMARE,2022,Espada,0.7
GUAMARE,2022,Garabebeu,1.2
GUAMARE,2022,Garajuba,6.2
GUAMARE,2022,Garoupa,1.4
GUAMARE,2022,Guaiuba,10.1
GUAMARE,2022,Lagosta,0.0
GUAMARE,2022,Marisco,145.5
GUAMARE,2022,Outros,7.22
GUAMARE,2022,Ova Voador,8.07
GUAMARE,2022,Pampo,0.38
GUAMARE,2022,Pargo,2.2
GUAMARE,2022,Paru,1.7
GUAMARE,2022,Peixe Galo,0.04
GUAMARE,2022,Peixe Voador,2.72
GUAMARE,2022,Pescada,1.35
GUAMARE,2022,Pirauna,0.0
GUAMARE,2022,Polvo,0.0
GUAMARE,2022,Salema,3.44
GUAMARE,2022,Saramunete,0.0
GUAMARE,2022,Sardinha,0.56
GUAMARE,2022,Serra,9.08
GUAMARE,2022,Siri,0.09
GUAMARE,2022,Sirigado,0.7
GUAMARE,2022,Tainha,36.37
GUAMARE,2022,Tilapia,0.02
GUAMARE,2022,Ubarana,0.35
GUAMARE,2022,Xareu,1.19
GUAMARE,2023,Agulha,13.91
GUAMARE,2023,Agulhao,0.17
GUAMARE,2023,Albacora,3.19
GUAMARE,2023,Arabaiana,0.81
GUAMARE,2023,Ariaco,3.25
GUAMARE,2023,Arraia,1.33
GUAMARE,2023,Bagre,6.05
GUAMARE,2023,Beijupira,0.14
GUAMARE,2023,Bicuda,0.56
GUAMARE,2023,Biquara,3.72
GUAMARE,2023,Bonito,3.95
GUAMARE,2023,Budiao,0.0
GUAMARE,2023,Buzios,40.28
GUAMARE,2023,Caico,8.86
GUAMARE,2023,Camarao,0.34
GUAMARE,2023,Camurim,0.61
GUAMARE,2023,Camurupim,0.07
GUAMARE,2023,Cangulo,0.0
GUAMARE,2023,Caranguejo,13.64
GUAMARE,2023,Carapeba,9.61
GUAMARE,2023,Carauna,0.0
GUAMARE,2023,Cavala,8.74
GUAMARE,2023,Caçao,0.69
GUAMARE,2023,Cioba,2.8
GUAMARE,2023,Cururuca,2.37
GUAMARE,2023,Dentao,0.32
GUAMARE,2023,Dourado,2.07
GUAMARE,2023,Espada,1.14
GUAMARE,2023,Garabebeu,0.04
GUAMARE,2023,Garajuba,5.9
GUAMARE,2023,Garoupa,0.25
GUAMARE,2023,Guaiuba,7.2
GUAMARE,2023,Lagosta,0.0
GUAMARE,2023,Marisco,153.84
GUAMARE,2023,Outros,2.22
GUAMARE,2023,Ova Voador,4.85
GUAMARE,2023,Pampo,0.48
GUAMARE,2023,Pargo,0.96
GUAMARE,2023,Paru,0.88
GUAMARE,2023,Peixe Galo,0.11
GUAMARE,2023,Peixe Voador,1.15
GUAMARE,2023,Pescada,1.68
GUAMARE,2023,Pirauna,0.0
GUAMARE,2023,Polvo,0.02
GUAMARE,2023,Salema,4.36
GUAMARE,2023,Saramunete,0.0
GUAMARE,2023,Sardinha,0.13
GUAMARE,2023,Serra,10.95
GUAMARE,2023,Siri,0.03
GUAMARE,2023,Sirigado,0.43
GUAMARE,2023,Tainha,53.91
GUAMARE,2023,Tilapia,0.15
GUAMARE,2023,Ubarana,0.76
GUAMARE,2023,Xareu,24.97
GUAMARE,2024,Agulha,10.96
GUAMARE,2024,Agulhao,0.05
GUAMARE,2024,Albacora,0.39
GUAMARE,2024,Arabaiana,0.41
GUAMARE,2024,Ariaco,1.28
GUAMARE,2024,Arraia,1.37
GUAMARE,2024,Bagre,3.69
GUAMARE,2024,Beijupira,0.17
GUAMARE,2024,Bicuda,0.15
GUAMARE,2024,Biquara,0.41
GUAMARE,2024,Bonito,0.4
GUAMARE,2024,Budiao,0.0
GUAMARE,2024,Buzios,35.37
GUAMARE,2024,Caico,9.05
GUAMARE,2024,Camarao,0.0
GUAMARE,2024,Camurim,0.7
GUAMARE,2024,Camurupim,0.1
GUAMARE,2024,Cangulo,0.0
GUAMARE,2024,Caranguejo,0.0
GUAMARE,2024,Carapeba,6.7
GUAMARE,2024,Carauna,0.0
GUAMARE,2024,Cavala,2.6
GUAMARE,2024,Caçao,0.3
GUAMARE,2024,Cioba,1.4
GUAMARE,2024,Cururuca,0.6
GUAMARE,2024,Dentao,0.2
GUAMARE,2024,Dourado,0.9
GUAMARE,2024,Espada,0.7
GUAMARE,2024,Garabebeu,0.1
GUAMARE,2024,Garajuba,3.0
GUAMARE,2024,Garoupa,0.2
GUAMARE,2024,Guaiuba,7.6
GUAMARE,2024,Lagosta,0.6
GUAMARE,2024,Marisco,52.0
GUAMARE,2024,Outros,1.08
GUAMARE,2024,Ova Voador,1.28
GUAMARE,2024,Pampo,0.53
GUAMARE,2024,Pargo,0.3
GUAMARE,2024,Paru,1.9
GUAMARE,2024,Peixe Galo,0.34
GUAMARE,2024,Peixe Voador,0.24
GUAMARE,2024,Pescada,1.99
GUAMARE,2024,Pirauna,0.0
GUAMARE,2024,Polvo,0.0
GUAMARE,2024,Salema,3.64
GUAMARE,2024,Saramunete,0.03
GUAMARE,2024,Sardinha,0.37
GUAMARE,2024,Serra,3.38
GUAMARE,2024,Siri,0.07
GUAMARE,2024,Sirigado,0.34
GUAMARE,2024,Tainha,46.43
GUAMARE,2024,Tilapia,0.0
GUAMARE,2024,Ubarana,0.45
GUAMARE,2024,Xareu,3.72
MACAU,2001,Agulha,6.8
MACAU,2001,Agulhao,0.2
MACAU,2001,Albacora,0.12
MACAU,2001,Ariaco,1.95
MACAU,2001,Arraia,3.61
MACAU,2001,Bagre,4.63
MACAU,2001,Biquara,0.89
MACAU,2001,Caico,7.06
MACAU,2001,Cangulo,0.0
MACAU,2001,Cavala,1.04
MACAU,2001,Caçao,0.77
MACAU,2001,Cioba,1.59
MACAU,2001,Dentao,0.27
MACAU,2001,Dourado,2.78
MACAU,2001,Garajuba,3.39
MACAU,2001,Guaiuba,3.17
MACAU,2001,Lagosta,0.16
MACAU,2001,Outros,13.15
MACAU,2001,Pargo,0.2
MACAU,2001,Peixe Voador,8.86
MACAU,2001,Pescada,4.22
MACAU,2001,Polvo,0.02
MACAU,2001,Sardinha,123.22
MACAU,2001,Serra,11.03
MACAU,2001,Sirigado,0.16
MACAU,2001,Tainha,22.33
MACAU,2001,Xareu,2.87
MACAU,2002,Agulha,6.2
MACAU,2002,Agulhao,0.1
MACAU,2002,Albacora,0.51
MACAU,2002,Arabaiana,0.15
MACAU,2002,Ariaco,1.92
MACAU,2002,Arraia,3.13
MACAU,2002,Bagre,4.09
MACAU,2002,Biquara,1.52
MACAU,2002,Caico,12.01
MACAU,2002,Camarao,0.02
MACAU,2002,Cavala,2.26
MACAU,2002,Caçao,1.18
MACAU,2002,Cioba,1.83
MACAU,2002,Dentao,0.43
MACAU,2002,Dourado,2.91
MACAU,2002,Garajuba,3.9
MACAU,2002,Guaiuba,3.08
MACAU,2002,Lagosta,0.68
MACAU,2002,Outros,12.76
MACAU,2002,Pargo,1.4
MACAU,2002,Peixe Voador,24.55
MACAU,2002,Pescada,2.34
MACAU,2002,Polvo,0.01
MACAU,2002,Sardinha,116.72
MACAU,2002,Serra,18.52
MACAU,2002,Sirigado,0.3
MACAU,2002,Tainha,22.55
MACAU,2002,Xareu,7.58
MACAU,2003,Agulha,9.28
MACAU,2003,Agulhao,0.33
MACAU,2003,Albacora,5.48
MACAU,2003,Arabaiana,0.08
MACAU,2003,Ariaco,3.02
MACAU,2003,Arraia,4.28
MACAU,2003,Bagre,4.4
MACAU,2003,Biquara,2.46
MACAU,2003,Bonito,0.51
MACAU,2003,Caico,27.7
MACAU,2003,Camarao,0.0
MACAU,2003,Cavala,6.43
MACAU,2003,Caçao,1.11
MACAU,2003,Cioba,2.26
MACAU,2003,Dentao,0.12
MACAU,2003,Dourado,5.57
MACAU,2003,Garajuba,3.94
MACAU,2003,Garoupa,0.03
MACAU,2003,Guaiuba,4.01
MACAU,2003,Lagosta,0.45
MACAU,2003,Outros,13.45
MACAU,2003,Pargo,0.47
MACAU,2003,Peixe Voador,35.71
MACAU,2003,Pescada,1.92
MACAU,2003,Polvo,0.04
MACAU,2003,Sardinha,204.8
MACAU,2003,Serra,15.32
MACAU,2003,Sirigado,0.16
MACAU,2003,Tainha,23.28
MACAU,2003,Xareu,1.07
MACAU,2004,Agulha,12.34
MACAU,2004,Agulhao,0.2
MACAU,2004,Albacora,3.72
MACAU,2004,Arabaiana,0.27
MACAU,2004,Ariaco,3.58
MACAU,2004,Arraia,5.02
MACAU,2004,Bagre,7.8
MACAU,2004,Biquara,1.75
MACAU,2004,Bonito,2.3
MACAU,2004,Caico,35.84
MACAU,2004,Camarao,2.31
MACAU,2004,Cangulo,0.0
MACAU,2004,Cavala,3.2
MACAU,2004,Caçao,2.44
MACAU,2004,Cioba,3.87
MACAU,2004,Dentao,0.08
MACAU,2004,Dourado,11.03
MACAU,2004,Garajuba,3.81
MACAU,2004,Guaiuba,4.85
MACAU,2004,Lagosta,0.45
MACAU,2004,Outros,21.46
MACAU,2004,Pargo,0.17
MACAU,2004,Peixe Voador,80.74
MACAU,2004,Pescada,6.3
MACAU,2004,Polvo,0.02
MACAU,2004,Sardinha,403.5
MACAU,2004,Serra,26.38
MACAU,2004,Sirigado,0.19
MACAU,2004,Tainha,32.56
MACAU,2004,Xareu,11.92
MACAU,2005,Agulha,7.7
MACAU,2005,Agulhao,0.67
MACAU,2005,Albacora,1.83
MACAU,2005,Arabaiana,0.14
MACAU,2005,Ariaco,3.41
MACAU,2005,Arraia,3.62
MACAU,2005,Bagre,6.12
MACAU,2005,Biquara,2.31
MACAU,2005,Bonito,1.71
MACAU,2005,Caico,20.47
MACAU,2005,Camarao,0.04
MACAU,2005,Camurim,2.2
MACAU,2005,Camurupim,0.57
MACAU,2005,Cangulo,0.01
MACAU,2005,Cavala,3.62
MACAU,2005,Caçao,2.83
MACAU,2005,Cioba,3.69
MACAU,2005,Cururuca,16.09
MACAU,2005,Dentao,0.25
MACAU,2005,Dourado,14.64
MACAU,2005,Garajuba,4.42
MACAU,2005,Garoupa,0.03
MACAU,2005,Guaiuba,8.79
MACAU,2005,Lagosta,0.07
MACAU,2005,Outros,17.11
MACAU,2005,Pargo,0.59
MACAU,2005,Peixe Voador,59.65
MACAU,2005,Pescada,8.4
MACAU,2005,Polvo,0.05
MACAU,2005,Sardinha,127.76
MACAU,2005,Serra,16.29
MACAU,2005,Sirigado,0.24
MACAU,2005,Tainha,48.54
MACAU,2005,Xareu,6.93
MACAU,2006,Agulha,6.81
MACAU,2006,Agulhao,0.28
MACAU,2006,Albacora,0.98
MACAU,2006,Arabaiana,0.46
MACAU,2006,Ariaco,3.49
MACAU,2006,Arraia,2.06
MACAU,2006,Bagre,3.07
MACAU,2006,Biquara,1.4
MACAU,2006,Bonito,0.77
MACAU,2006,Caico,10.71
MACAU,2006,Camarao,0.64
MACAU,2006,Camurim,2.11
MACAU,2006,Camurupim,0.31
MACAU,2006,Cangulo,0.0
MACAU,2006,Cavala,7.75
MACAU,2006,Caçao,1.86
MACAU,2006,Cioba,3.19
MACAU,2006,Cururuca,6.05
MACAU,2006,Dentao,1.12
MACAU,2006,Dourado,8.71
MACAU,2006,Garajuba,2.49
MACAU,2006,Garoupa,2.86
MACAU,2006,Guaiuba,10.03
MACAU,2006,Lagosta,0.29
MACAU,2006,Outros,20.91
MACAU,2006,Pargo,0.55
MACAU,2006,Peixe Voador,9.33
MACAU,2006,Pescada,3.76
MACAU,2006,Polvo,0.03
MACAU,2006,Sardinha,71.71
MACAU,2006,Serra,7.32
MACAU,2006,Sirigado,0.62
MACAU,2006,Tainha,24.94
MACAU,2006,Xareu,0.07
MACAU,2007,Agulha,8.06
MACAU,2007,Agulhao,0.49
MACAU,2007,Albacora,1.2
MACAU,2007,Arabaiana,0.39
MACAU,2007,Ariaco,5.64
MACAU,2007,Arraia,4.81
MACAU,2007,Bagre,5.81
MACAU,2007,Biquara,2.37
MACAU,2007,Bonito,1.56
MACAU,2007,Caico,16.98
MACAU,2007,Camarao,0.12
MACAU,2007,Camurim,2.07
MACAU,2007,Camurupim,0.3
MACAU,2007,Caranguejo,1.92
MACAU,2007,Carapeba,8.8
MACAU,2007,Cavala,5.63
MACAU,2007,Caçao,2.26
MACAU,2007,Cioba,3.34
MACAU,2007,Cururuca,11.35
MACAU,2007,Dentao,1.0
MACAU,2007,Dourado,7.76
MACAU,2007,Garajuba,3.91
MACAU,2007,Guaiuba,10.5
MACAU,2007,Lagosta,0.04
MACAU,2007,Outros,15.3
MACAU,2007,Pargo,0.06
MACAU,2007,Peixe Voador,24.18
MACAU,2007,Pescada,3.82
MACAU,2007,Polvo,0.05
MACAU,2007,Salema,0.37
MACAU,2007,Sardinha,144.56
MACAU,2007,Serra,16.79
MACAU,2007,Sirigado,0.91
MACAU,2007,Tainha,56.77
MACAU,2007,Xareu,0.55
MACAU,2008,Agulha,30.12
MACAU,2008,Agulhao,0.87
MACAU,2008,Albacora,1.6
MACAU,2008,Arabaiana,0.73
MACAU,2008,Ariaco,8.08
MACAU,2008,Arraia,5.39
MACAU,2008,Bagre,8.77
MACAU,2008,Biquara,16.14
MACAU,2008,Bonito,3.31
MACAU,2008,Budiao,14.79
MACAU,2008,Caico,48.9
MACAU,2008,Camarao,41.91
MACAU,2008,Camurim,8.28
MACAU,2008,Camurupim,1.51
MACAU,2008,Caranguejo,6.7
MACAU,2008,Carapeba,30.57
MACAU,2008,Cavala,10.66
MACAU,2008,Caçao,5.04
MACAU,2008,Cioba,12.6
MACAU,2008,Cururuca,19.34
MACAU,2008,Dentao,0.32
MACAU,2008,Dourado,31.16
MACAU,2008,Garajuba,7.08
MACAU,2008,Garoupa,0.03
MACAU,2008,Guaiuba,29.43
MACAU,2008,Lagosta,0.6
MACAU,2008,Outros,48.08
MACAU,2008,Pargo,0.08
MACAU,2008,Peixe Voador,118.49
MACAU,2008,Pescada,3.27
